customer_state,order_purchase_date,Total_sales
RN,2018-06-13,115.57
RN,2018-06-14,52.05
RN,2018-06-16,70.15
RN,2018-06-17,173.49
RN,2018-06-19,91.19
RN,2018-06-20,115.87
RN,2018-06-22,313.44000000000005
RN,2018-06-23,42.269999999999996
RN,2018-06-24,141.64
RN,2018-06-25,378.60999999999996
RN,2018-06-27,3012.12
RN,2018-06-28,46.15
RN,2018-06-29,55.28
RN,2018-06-30,449.26
RN,2018-07-03,303.02
RN,2018-07-04,334.97
RN,2018-07-05,103.28
RN,2018-07-11,344.83
RN,2018-07-12,675.35
RN,2018-07-13,473.24
RN,2018-07-14,137.0
RN,2018-07-15,1371.25
RN,2018-07-19,504.9200000000001
RN,2018-07-20,553.74
RN,2018-07-21,383.8
RN,2018-07-23,928.12
RN,2018-07-24,234.19
RN,2018-07-26,255.11
RN,2018-07-27,230.99
RN,2018-07-28,117.03999999999999
RN,2018-07-29,558.57
RN,2018-07-30,164.45
RN,2018-07-31,278.01
RN,2018-08-01,74.14
RN,2018-08-02,1052.73
RN,2018-08-04,94.97
RN,2018-08-05,270.59000000000003
RN,2018-08-06,419.23
RN,2018-08-07,309.72
RN,2018-08-08,591.36
RN,2018-08-09,329.29999999999995
RN,2018-08-11,79.58
RN,2018-08-13,105.01
RN,2018-08-14,959.0300000000001
RN,2018-08-15,643.34
RN,2018-08-16,106.11
RN,2018-08-18,142.56
RN,2018-08-23,259.15000000000003
RN,2018-08-25,172.03
RN,2018-08-26,1072.41
RO,2016-10-10,88.14
RO,2017-01-25,189.89
RO,2017-01-28,93.97
RO,2017-02-06,125.24
RO,2017-02-07,53.28
RO,2017-02-08,348.07
RO,2017-02-13,137.23000000000002
RO,2017-03-10,84.14
RO,2017-03-11,126.86000000000001
RO,2017-03-14,38.15
RO,2017-03-20,93.35
RO,2017-03-21,62.28
RO,2017-03-22,259.94
RO,2017-03-25,660.9200000000001
RO,2017-04-02,95.53
RO,2017-04-03,591.4
RO,2017-04-09,110.11
RO,2017-04-13,1495.41
RO,2017-04-14,216.57
RO,2017-04-16,152.95
RO,2017-04-17,420.13
RO,2017-04-19,123.00999999999999
RO,2017-05-01,59.28
RO,2017-05-09,128.08
RO,2017-05-11,50.14
RO,2017-05-15,595.15
RO,2017-05-21,91.05000000000001
RO,2017-05-24,90.69
RO,2017-06-02,225.94
RO,2017-06-04,89.33999999999999
RO,2017-06-10,96.65
RO,2017-06-11,218.37
RO,2017-06-12,239.65
RO,2017-06-15,69.64
RO,2017-06-16,77.19
RO,2017-06-18,155.18
RO,2017-07-02,55.57
RO,2017-07-03,182.45000000000002
RO,2017-07-09,155.14000000000001
RO,2017-07-15,138.15
RO,2017-07-16,521.3199999999999
RO,2017-07-18,154.60000000000002
RO,2017-07-19,62.57
RO,2017-07-20,182.60000000000002
RO,2017-07-23,144.69
RO,2017-07-24,207.69
RO,2017-08-03,905.0
RO,2017-08-05,75.37
RO,2017-08-08,92.28
RO,2017-08-11,44.83
RO,2017-08-13,112.42000000000002
RO,2017-08-15,130.13
RO,2017-08-18,774.75
RO,2017-08-20,180.82
RO,2017-08-28,96.65
RO,2017-08-31,69.9
RO,2017-09-04,563.77
RO,2017-09-08,200.59
RO,2017-09-11,80.84
RO,2017-09-18,261.44
RO,2017-09-24,370.0
RO,2017-09-25,306.28
RO,2017-09-26,104.78999999999999
RO,2017-09-27,366.59999999999997
RO,2017-09-29,57.28
RO,2017-10-02,538.95
RO,2017-10-03,266.78000000000003
RO,2017-10-05,184.85
RO,2017-10-06,94.51
RO,2017-10-08,283.65999999999997
RO,2017-10-09,282.43
RO,2017-10-10,36.84
RO,2017-10-11,82.49000000000001
RO,2017-10-12,634.29
RO,2017-10-13,455.37
RO,2017-10-14,985.5799999999999
RO,2017-10-15,221.09
RO,2017-10-16,467.94999999999993
RO,2017-10-17,315.26
RO,2017-10-21,1344.3600000000001
RO,2017-10-22,309.15999999999997
RO,2017-10-23,790.08
RO,2017-10-24,285.46999999999997
RO,2017-10-25,217.38
RO,2017-10-28,88.66
RO,2017-10-29,131.29
RO,2017-10-30,132.94
RO,2017-11-06,475.48
RO,2017-11-08,147.13
RO,2017-11-09,1108.44
RO,2017-11-13,1009.4300000000001
RO,2017-11-18,114.09
RO,2017-11-22,308.44
RO,2017-11-23,146.0
RO,2017-11-24,1690.6
RO,2017-11-25,843.64
RO,2017-11-26,338.74
RO,2017-11-27,45.25
RO,2017-11-28,147.31
RO,2017-11-30,174.17000000000002
RO,2017-12-01,170.55
RO,2017-12-04,453.24000000000007
RO,2017-12-05,161.23
RO,2017-12-07,292.68
RO,2017-12-10,642.55
RO,2017-12-12,480.76
RO,2017-12-18,313.41999999999996
RO,2017-12-19,365.40000000000003
RO,2017-12-20,645.46
RO,2017-12-26,260.13
RO,2017-12-27,340.82
RO,2017-12-28,162.13
RO,2017-12-30,491.36
RO,2018-01-02,213.82999999999998
RO,2018-01-03,135.2
RO,2018-01-04,288.38
RO,2018-01-05,94.23
RO,2018-01-06,454.31
RO,2018-01-08,125.09
RO,2018-01-09,1150.74
RO,2018-01-11,277.08
RO,2018-01-16,76.17
RO,2018-01-20,323.38000000000005
RO,2018-01-22,192.83
RO,2018-01-23,752.72
RO,2018-01-26,548.88
RO,2018-01-28,359.01
RO,2018-02-01,234.9
RO,2018-02-06,258.33000000000004
RO,2018-02-10,235.18
RO,2018-02-11,212.43
RO,2018-02-14,192.18
RO,2018-02-15,108.73
RO,2018-02-16,194.72
RO,2018-02-19,26312.1
RO,2018-02-20,314.74
RO,2018-02-21,138.24
RO,2018-02-22,200.06
RO,2018-02-26,391.86
RO,2018-02-27,555.3100000000001
RO,2018-03-01,381.02
RO,2018-03-10,900.27
RO,2018-03-13,310.33
RO,2018-03-16,1443.53
RO,2018-03-22,74.07
RO,2018-03-24,627.75
RO,2018-03-26,637.81
RO,2018-03-28,560.52
RO,2018-03-30,157.45000000000002
RO,2018-03-31,318.86
RO,2018-04-04,330.40999999999997
RO,2018-04-05,337.62
RO,2018-04-07,71.05
RO,2018-04-10,218.18
RO,2018-04-12,83.15
RO,2018-04-13,59.14
RO,2018-04-15,182.26
RO,2018-04-16,157.68
RO,2018-04-17,209.01999999999998
RO,2018-04-21,51.14
RO,2018-04-23,812.1500000000001
RO,2018-04-24,95.64
RO,2018-04-25,188.82
RO,2018-05-01,310.63
RO,2018-05-04,115.34
RO,2018-05-07,47.05
RO,2018-05-10,91.25999999999999
RO,2018-05-12,141.3
RO,2018-05-14,157.23
RO,2018-05-19,271.51
RO,2018-05-23,488.6
RO,2018-05-24,114.36
RO,2018-05-28,174.95
RO,2018-05-31,267.9
RO,2018-06-01,399.61
RO,2018-06-02,122.49000000000001
RO,2018-06-03,61.74
RO,2018-06-05,303.72
RO,2018-06-06,214.60000000000002
RO,2018-06-09,78.26
RO,2018-06-11,120.38999999999999
RO,2018-06-12,131.55
RO,2018-06-13,74.15
RO,2018-06-15,154.25
RO,2018-06-17,169.99
RO,2018-06-20,1131.1499999999999
RO,2018-06-22,107.89999999999999
RO,2018-06-26,655.04
RO,2018-06-28,142.43
RO,2018-06-29,241.71
RO,2018-07-03,198.66000000000003
RO,2018-07-06,225.19
RO,2018-07-08,2879.0699999999997
RO,2018-07-13,134.01
RO,2018-07-14,101.97999999999999
RO,2018-07-16,338.70000000000005
RO,2018-07-19,254.75
RO,2018-07-21,131.18
RO,2018-07-22,502.24
RO,2018-07-24,808.06
RO,2018-07-25,56.769999999999996
RO,2018-07-29,284.08000000000004
RO,2018-08-01,82.45
RO,2018-08-04,168.4
RO,2018-08-05,140.34
RO,2018-08-06,43.1
RO,2018-08-07,368.89
RO,2018-08-08,382.88
RO,2018-08-13,144.87
RO,2018-08-16,228.60999999999999
RO,2018-08-18,8812.98
RO,2018-08-20,256.4
RO,2018-08-22,433.64000000000004
RO,2018-08-26,178.97
RR,2017-02-07,94.51
RR,2017-03-25,61.41
RR,2017-04-19,160.43
RR,2017-04-20,122.95
RR,2017-04-22,177.01
RR,2017-05-08,88.37
RR,2017-05-10,153.9
RR,2017-05-22,237.32
RR,2017-06-01,280.28999999999996
RR,2017-06-27,162.76
RR,2017-07-25,58.959999999999994
RR,2017-10-10,117.47
RR,2017-10-23,62.92
RR,2017-10-24,70.38
RR,2017-11-08,112.42999999999999
RR,2017-11-23,55.87
RR,2018-01-10,219.17
RR,2018-01-22,175.98000000000002
RR,2018-01-28,323.75
RR,2018-02-08,139.70000000000002
RR,2018-02-15,52.87
RR,2018-02-20,83.17
RR,2018-03-10,58.97
RR,2018-03-16,47.92
RR,2018-05-14,287.45
RR,2018-05-17,606.09
RR,2018-05-31,89.94
RR,2018-06-03,250.74
RR,2018-06-11,63.34
RR,2018-06-12,63.96
RR,2018-06-20,899.25
RR,2018-06-28,41.879999999999995
RR,2018-07-01,242.42000000000002
RR,2018-07-09,305.42999999999995
RR,2018-07-28,793.8199999999999
RR,2018-07-31,63.43
RR,2018-08-01,227.24
RR,2018-08-02,47.44
RR,2018-08-04,162.79
RR,2018-08-05,1136.22
RR,2018-08-09,678.14
RR,2018-08-11,65.37
RR,2018-08-17,58.959999999999994
RR,2018-08-23,71.66
RS,2016-10-04,1055.8899999999999
RS,2016-10-05,1080.57
RS,2016-10-06,687.13
RS,2016-10-07,850.01
RS,2016-10-08,697.9100000000001
RS,2016-10-10,76.08
RS,2017-01-05,209.41
RS,2017-01-11,348.64
RS,2017-01-13,29.09
RS,2017-01-15,154.12
RS,2017-01-16,127.69999999999999
RS,2017-01-17,224.84
RS,2017-01-18,346.91999999999996
RS,2017-01-19,178.27
RS,2017-01-20,890.0
RS,2017-01-22,153.93
RS,2017-01-23,263.25000000000006
RS,2017-01-24,320.47
RS,2017-01-25,140.56
RS,2017-01-26,171.53
RS,2017-01-27,519.39
RS,2017-01-30,110.86
RS,2017-01-31,1949.1999999999998
RS,2017-02-01,190.48000000000002
RS,2017-02-02,599.5
RS,2017-02-03,390.15
RS,2017-02-04,714.86
RS,2017-02-05,178.57999999999998
RS,2017-02-06,1190.97
RS,2017-02-07,1258.2600000000002
RS,2017-02-08,873.42
RS,2017-02-09,510.61
RS,2017-02-10,2031.39
RS,2017-02-11,429.3
RS,2017-02-12,358.72
RS,2017-02-13,1104.8
RS,2017-02-14,965.9599999999999
RS,2017-02-15,1136.9299999999998
RS,2017-02-16,77.51
RS,2017-02-17,143.89
RS,2017-02-18,144.86
RS,2017-02-19,370.34000000000003
RS,2017-02-20,431.06
RS,2017-02-21,64.53
RS,2017-02-22,911.05
RS,2017-02-24,57.230000000000004
RS,2017-02-25,392.03
RS,2017-02-26,94.61000000000001
RS,2017-02-27,374.79999999999995
RS,2017-02-28,737.19
RS,2017-03-01,703.9300000000001
RS,2017-03-02,1424.16
RS,2017-03-03,954.4100000000001
RS,2017-03-04,1085.55
RS,2017-03-05,480.97
RS,2017-03-06,665.27
RS,2017-03-07,328.17
RS,2017-03-08,571.81
RS,2017-03-09,1026.04
RS,2017-03-10,1890.02
RS,2017-03-11,71.14
RS,2017-03-12,225.12
RS,2017-03-13,1231.76
RS,2017-03-14,1220.51
RS,2017-03-15,1332.6599999999999
RS,2017-03-16,821.6899999999999
RS,2017-03-17,410.69000000000005
RS,2017-03-18,426.8
RS,2017-03-19,637.0899999999999
RS,2017-03-20,935.0900000000001
RS,2017-03-21,1627.9899999999998
RS,2017-03-22,458.69000000000005
RS,2017-03-23,3161.03
RS,2017-03-24,69.12
RS,2017-03-25,357.66
RS,2017-03-26,263.83000000000004
RS,2017-03-27,1845.35
RS,2017-03-28,1044.71
RS,2017-03-29,58.41
RS,2017-03-30,601.8100000000001
RS,2017-03-31,455.40000000000003
RS,2017-04-01,858.55
RS,2017-04-02,687.26
RS,2017-04-03,421.62
RS,2017-04-04,1811.15
RS,2017-04-05,1110.8400000000001
RS,2017-04-06,240.79999999999998
RS,2017-04-07,878.05
RS,2017-04-08,746.28
RS,2017-04-09,441.89
RS,2017-04-10,834.1600000000001
RS,2017-04-11,2102.78
RS,2017-04-12,1112.58
RS,2017-04-13,1235.0
RS,2017-04-14,1044.95
RS,2017-04-16,35.0
RS,2017-04-17,222.24
RS,2017-04-18,571.61
RS,2017-04-19,460.72999999999996
RS,2017-04-20,640.74
RS,2017-04-21,1385.87
RS,2017-04-22,185.9
RS,2017-04-23,652.8399999999999
RS,2017-04-24,568.6
RS,2017-04-25,825.99
RS,2017-04-26,737.63
RS,2017-04-27,670.0
RS,2017-04-28,1445.8
RS,2017-04-29,748.06
RS,2017-04-30,917.8000000000001
RS,2017-05-01,992.71
RS,2017-05-02,1287.4
RS,2017-05-03,629.35
RS,2017-05-04,583.11
RS,2017-05-05,325.75
RS,2017-05-06,272.2
RS,2017-05-07,1366.55
RS,2017-05-08,1450.0700000000002
RS,2017-05-09,902.8899999999999
RS,2017-05-10,1739.03
RS,2017-05-11,2744.2799999999997
RS,2017-05-12,191.04
RS,2017-05-13,258.75
RS,2017-05-14,1818.54
RS,2017-05-15,637.2099999999999
RS,2017-05-16,1771.1100000000001
RS,2017-05-17,474.77
RS,2017-05-18,1468.49
RS,2017-05-19,1310.35
RS,2017-05-20,600.63
RS,2017-05-21,1206.7099999999998
RS,2017-05-22,928.99
RS,2017-05-23,524.1300000000001
RS,2017-05-24,568.65
RS,2017-05-25,139.25
RS,2017-05-26,1263.19
RS,2017-05-27,2038.05
RS,2017-05-28,667.06
RS,2017-05-29,972.76
RS,2017-05-30,229.01
RS,2017-05-31,869.9100000000001
RS,2017-06-01,1639.7499999999998
RS,2017-06-02,669.8700000000001
RS,2017-06-03,359.49
RS,2017-06-04,474.78
RS,2017-06-05,1800.0700000000002
RS,2017-06-06,2703.25
RS,2017-06-07,1591.13
RS,2017-06-08,634.5
RS,2017-06-09,581.24
RS,2017-06-10,1310.7200000000003
RS,2017-06-11,629.76
RS,2017-06-12,625.8700000000001
RS,2017-06-13,553.86
RS,2017-06-14,789.75
RS,2017-06-15,1057.3400000000001
RS,2017-06-16,386.25
RS,2017-06-17,698.7400000000001
RS,2017-06-18,794.73
RS,2017-06-19,1302.49
RS,2017-06-20,4160.63
RS,2017-06-21,71.22
RS,2017-06-22,589.75
RS,2017-06-23,460.53
RS,2017-06-24,541.85
RS,2017-06-25,869.71
RS,2017-06-26,2421.27
RS,2017-06-27,646.1
RS,2017-06-28,1212.1399999999999
RS,2017-06-29,1871.1399999999999
RS,2017-06-30,420.91999999999996
RS,2017-07-01,898.96
RS,2017-07-02,12462.580000000002
RS,2017-07-03,1118.7
RS,2017-07-04,842.93
RS,2017-07-05,769.78
RS,2017-07-06,845.03
RS,2017-07-07,24386.059999999998
RS,2017-07-08,211.21
RS,2017-07-09,509.83000000000004
RS,2017-07-10,1082.44
RS,2017-07-11,880.4300000000001
RS,2017-07-12,851.3199999999999
RS,2017-07-13,1771.0
RS,2017-07-14,764.5
RS,2017-07-15,1103.6799999999998
RS,2017-07-16,886.26
RS,2017-07-17,2141.0299999999997
RS,2017-07-18,2328.51
RS,2017-07-19,1540.2800000000002
RS,2017-07-20,883.0899999999999
RS,2017-07-21,641.13
RS,2017-07-22,1794.55
RS,2017-07-23,1452.19
RS,2017-07-24,1594.2400000000002
RS,2017-07-25,1233.89
RS,2017-07-26,1110.48
RS,2017-07-27,845.01
RS,2017-07-28,3024.0699999999997
RS,2017-07-29,1186.81
RS,2017-07-30,1450.4299999999998
RS,2017-07-31,1019.6099999999999
RS,2017-08-01,1655.02
RS,2017-08-02,1253.91
RS,2017-08-03,3411.16
RS,2017-08-04,1616.98
RS,2017-08-05,1956.73
RS,2017-08-06,885.04
RS,2017-08-07,868.23
RS,2017-08-08,1757.0
RS,2017-08-09,1473.67
RS,2017-08-10,879.33
RS,2017-08-11,1077.18
RS,2017-08-12,361.98
RS,2017-08-13,2006.62
RS,2017-08-14,2267.46
RS,2017-08-15,2466.9900000000002
RS,2017-08-16,4547.39
RS,2017-08-17,792.91
RS,2017-08-18,1823.0
RS,2017-08-19,628.51
RS,2017-08-20,1153.1
RS,2017-08-21,1811.5400000000002
RS,2017-08-22,634.21
RS,2017-08-23,817.7
RS,2017-08-24,3579.1
RS,2017-08-25,732.21
RS,2017-08-26,174.12
RS,2017-08-27,1361.92
RS,2017-08-28,806.12
RS,2017-08-29,325.2
RS,2017-08-30,1119.1000000000001
RS,2017-08-31,730.0
RS,2017-09-01,2117.88
RS,2017-09-02,592.12
RS,2017-09-03,5077.079999999999
RS,2017-09-04,785.83
RS,2017-09-05,965.99
RS,2017-09-06,652.8199999999999
RS,2017-09-07,382.04
RS,2017-09-08,626.0799999999999
RS,2017-09-09,4116.59
RS,2017-09-10,219.04000000000002
RS,2017-09-11,425.16
RS,2017-09-12,1154.51
RS,2017-09-13,1188.1299999999999
RS,2017-09-14,952.11
RS,2017-09-15,1749.85
RS,2017-09-16,2499.22
RS,2017-09-17,373.7
RS,2017-09-18,2714.7
RS,2017-09-19,602.84
RS,2017-09-20,1444.1999999999998
RS,2017-09-21,1282.1999999999998
RS,2017-09-22,1181.32
RS,2017-09-23,299.96000000000004
RS,2017-09-24,710.97
RS,2017-09-25,616.46
RS,2017-09-26,1846.89
RS,2017-09-27,1248.81
RS,2017-09-28,569.19
RS,2017-09-29,1513.02
RS,2017-09-30,7392.529999999999
RS,2017-10-01,1955.4900000000002
RS,2017-10-02,1274.31
RS,2017-10-03,1492.74
RS,2017-10-04,1462.15
RS,2017-10-05,388.74
RS,2017-10-06,635.89
RS,2017-10-07,1384.28
RS,2017-10-08,2176.77
RS,2017-10-09,1973.2999999999997
RS,2017-10-10,1367.5
RS,2017-10-11,1813.06
RS,2017-10-12,1361.96
RS,2017-10-13,1210.4099999999999
RS,2017-10-14,1220.68
RS,2017-10-15,831.6600000000001
RS,2017-10-16,1413.36
RS,2017-10-17,1501.2400000000002
RS,2017-10-18,1697.72
RS,2017-10-19,746.46
RS,2017-10-20,3032.92
RS,2017-10-21,2232.6099999999997
RS,2017-10-22,633.6200000000001
RS,2017-10-23,1355.85
RS,2017-10-24,1082.0700000000002
RS,2017-10-25,1215.7399999999998
RS,2017-10-26,1866.1599999999999
RS,2017-10-27,1251.8200000000002
RS,2017-10-28,776.2600000000001
RS,2017-10-29,889.1400000000001
RS,2017-10-30,1035.95
RS,2017-10-31,1205.04
RS,2017-11-01,1965.39
RS,2017-11-02,1380.94
RS,2017-11-03,316.35
RS,2017-11-04,1626.58
RS,2017-11-05,1393.05
RS,2017-11-06,1099.72
RS,2017-11-07,946.3399999999999
RS,2017-11-08,468.34
RS,2017-11-09,1072.79
RS,2017-11-10,3185.2300000000005
RS,2017-11-11,1121.05
RS,2017-11-12,3980.7200000000003
RS,2017-11-13,1729.49
RS,2017-11-14,740.12
RS,2017-11-15,3475.6
RS,2017-11-16,1121.52
RS,2017-11-17,1637.66
RS,2017-11-18,847.52
RS,2017-11-19,1823.41
RS,2017-11-20,1725.3300000000002
RS,2017-11-21,3705.92
RS,2017-11-22,2486.57
RS,2017-11-23,2458.8599999999997
RS,2017-11-24,11594.02
RS,2017-11-25,6399.5599999999995
RS,2017-11-26,2777.38
RS,2017-11-27,4393.76
RS,2017-11-28,2744.8900000000003
RS,2017-11-29,3869.73
RS,2017-11-30,4528.709999999999
RS,2017-12-01,2808.9599999999996
RS,2017-12-02,2699.4500000000003
RS,2017-12-03,1637.8300000000004
RS,2017-12-04,1296.84
RS,2017-12-05,1837.42
RS,2017-12-06,2879.92
RS,2017-12-07,12106.550000000001
RS,2017-12-08,2142.91
RS,2017-12-09,1923.7800000000002
RS,2017-12-10,2223.0
RS,2017-12-11,8335.109999999999
RS,2017-12-12,2752.68
RS,2017-12-13,1848.8200000000002
RS,2017-12-14,6690.799999999999
RS,2017-12-15,570.13
RS,2017-12-16,1059.77
RS,2017-12-17,1022.26
RS,2017-12-18,2020.94
RS,2017-12-19,1063.94
RS,2017-12-20,2766.1800000000003
RS,2017-12-21,1098.67
RS,2017-12-22,1736.3700000000001
RS,2017-12-23,356.33
RS,2017-12-24,412.01
RS,2017-12-25,574.1400000000001
RS,2017-12-26,2615.43
RS,2017-12-27,2091.5199999999995
RS,2017-12-28,1017.2800000000001
RS,2017-12-29,1658.1400000000003
RS,2017-12-30,2286.33
RS,2017-12-31,883.3999999999999
RS,2018-01-01,581.4200000000001
RS,2018-01-02,5216.13
RS,2018-01-03,1290.47
RS,2018-01-04,2503.16
RS,2018-01-05,1667.34
RS,2018-01-06,2419.77
RS,2018-01-07,2636.3
RS,2018-01-08,2613.16
RS,2018-01-09,1391.98
RS,2018-01-10,2763.0299999999997
RS,2018-01-11,3705.6200000000003
RS,2018-01-12,2941.4399999999996
RS,2018-01-13,1365.28
RS,2018-01-14,4151.429999999999
RS,2018-01-15,2749.6099999999997
RS,2018-01-16,2932.6
RS,2018-01-17,2863.4400000000005
RS,2018-01-18,2919.7500000000005
RS,2018-01-19,2023.41
RS,2018-01-20,1592.7399999999998
RS,2018-01-21,578.1800000000001
RS,2018-01-22,2659.02
RS,2018-01-23,1842.3400000000001
RS,2018-01-24,2536.0699999999997
RS,2018-01-25,1484.2300000000002
RS,2018-01-26,2084.1800000000003
RS,2018-01-27,1734.96
RS,2018-01-28,2096.73
RS,2018-01-29,2109.27
RS,2018-01-30,2607.26
RS,2018-01-31,2862.2
RS,2018-02-01,1817.21
RS,2018-02-02,2912.1200000000003
RS,2018-02-03,1522.9099999999999
RS,2018-02-04,1214.6799999999998
RS,2018-02-05,8039.330000000002
RS,2018-02-06,4040.9499999999994
RS,2018-02-07,1130.49
RS,2018-02-08,1967.65
RS,2018-02-09,1453.3200000000002
RS,2018-02-10,672.53
RS,2018-02-11,1049.7800000000002
RS,2018-02-12,2785.7900000000004
RS,2018-02-13,2241.93
RS,2018-02-14,3050.55
RS,2018-02-15,1880.71
RS,2018-02-16,1223.33
RS,2018-02-17,1658.94
RS,2018-02-18,2310.9700000000003
RS,2018-02-19,2649.98
RS,2018-02-20,4373.83
RS,2018-02-21,2679.9000000000005
RS,2018-02-22,3319.6700000000005
RS,2018-02-23,1099.0500000000002
RS,2018-02-24,1418.0299999999997
RS,2018-02-25,4656.71
RS,2018-02-26,3299.3500000000004
RS,2018-02-27,3068.13
RS,2018-02-28,1954.3399999999997
RS,2018-03-01,2348.27
RS,2018-03-02,2745.99
RS,2018-03-03,1819.19
RS,2018-03-04,1411.99
RS,2018-03-05,3546.41
RS,2018-03-06,1339.26
RS,2018-03-07,1782.8600000000001
RS,2018-03-08,2320.76
RS,2018-03-09,1647.53
RS,2018-03-10,2032.19
RS,2018-03-11,1552.3899999999999
RS,2018-03-12,3958.68
RS,2018-03-13,2091.4
RS,2018-03-14,976.98
RS,2018-03-15,2049.25
RS,2018-03-16,2324.39
RS,2018-03-17,2634.31
RS,2018-03-18,1794.22
RS,2018-03-19,3304.93
RS,2018-03-20,5657.65
RS,2018-03-21,2453.54
RS,2018-03-22,2087.86
RS,2018-03-23,2500.2799999999997
RS,2018-03-24,1464.46
RS,2018-03-25,1073.23
RS,2018-03-26,1266.05
RS,2018-03-27,2246.51
RS,2018-03-28,703.28
RS,2018-03-29,2743.2700000000004
RS,2018-03-30,2145.04
RS,2018-03-31,2109.2
RS,2018-04-01,1248.1399999999999
RS,2018-04-02,2539.9999999999995
RS,2018-04-03,743.63
RS,2018-04-04,3725.4100000000003
RS,2018-04-05,2468.4
RS,2018-04-06,2802.6000000000004
RS,2018-04-07,2297.1
RS,2018-04-08,948.9100000000001
RS,2018-04-09,3540.77
RS,2018-04-10,10977.27
RS,2018-04-11,2677.54
RS,2018-04-12,1330.18
RS,2018-04-13,1903.3000000000002
RS,2018-04-14,1416.7
RS,2018-04-15,1801.4899999999998
RS,2018-04-16,3777.38
RS,2018-04-17,3119.39
RS,2018-04-18,2217.79
RS,2018-04-19,3007.08
RS,2018-04-20,2941.1600000000003
RS,2018-04-21,435.89
RS,2018-04-22,1479.5500000000002
RS,2018-04-23,1962.5099999999998
RS,2018-04-24,2946.98
RS,2018-04-25,5094.79
RS,2018-04-26,3616.56
RS,2018-04-27,2213.6800000000003
RS,2018-04-28,828.1100000000001
RS,2018-04-29,309.40999999999997
RS,2018-04-30,1202.67
RS,2018-05-01,1967.1000000000001
RS,2018-05-02,1710.69
RS,2018-05-03,3979.79
RS,2018-05-04,1806.2800000000002
RS,2018-05-05,2238.34
RS,2018-05-06,1431.42
RS,2018-05-07,2574.09
RS,2018-05-08,2565.6600000000003
RS,2018-05-09,2841.2500000000005
RS,2018-05-10,4801.860000000001
RS,2018-05-11,973.06
RS,2018-05-12,3376.35
RS,2018-05-13,1122.71
RS,2018-05-14,2534.91
RS,2018-05-15,3793.55
RS,2018-05-16,5829.69
RS,2018-05-17,867.6699999999998
RS,2018-05-18,734.37
RS,2018-05-19,394.67
RS,2018-05-20,951.8699999999999
RS,2018-05-21,2063.5299999999997
RS,2018-05-22,1656.67
RS,2018-05-23,812.93
RS,2018-05-24,1348.4
RS,2018-05-25,960.69
RS,2018-05-26,1801.48
RS,2018-05-27,2384.39
RS,2018-05-28,7470.75
RS,2018-05-29,4693.9400000000005
RS,2018-05-30,901.6
RS,2018-05-31,498.08000000000004
RS,2018-06-01,2220.53
RS,2018-06-02,642.71
RS,2018-06-03,1508.12
RS,2018-06-04,1517.19
RS,2018-06-05,2686.4399999999996
RS,2018-06-06,876.6899999999998
RS,2018-06-07,1345.4199999999998
RS,2018-06-08,1870.6100000000001
RS,2018-06-09,956.6099999999999
RS,2018-06-10,2920.69
RS,2018-06-11,3463.2
RS,2018-06-12,3911.45
RS,2018-06-13,3590.0299999999997
RS,2018-06-14,1344.8600000000001
RS,2018-06-15,793.4
RS,2018-06-16,1279.34
RS,2018-06-17,1279.6200000000001
RS,2018-06-18,2982.13
RS,2018-06-19,1557.6599999999999
RS,2018-06-20,595.7900000000001
RS,2018-06-21,1675.3500000000001
RS,2018-06-22,1267.46
RS,2018-06-23,2092.46
RS,2018-06-24,1984.5700000000004
RS,2018-06-25,2608.77
RS,2018-06-26,2240.07
RS,2018-06-27,2009.0500000000002
RS,2018-06-28,2824.0699999999997
RS,2018-06-29,882.45
RS,2018-06-30,243.16000000000003
RS,2018-07-01,1128.54
RS,2018-07-02,1728.36
RS,2018-07-03,2707.0699999999997
RS,2018-07-04,3760.76
RS,2018-07-05,1210.35
RS,2018-07-06,2584.4
RS,2018-07-07,1078.25
RS,2018-07-08,504.31
RS,2018-07-09,389.38
RS,2018-07-10,751.7199999999999
RS,2018-07-11,1366.29
RS,2018-07-12,1069.04
RS,2018-07-13,1607.07
RS,2018-07-14,1153.8600000000001
RS,2018-07-15,1012.0000000000001
RS,2018-07-16,1316.23
RS,2018-07-17,1708.19
RS,2018-07-18,4550.780000000001
RS,2018-07-19,2385.56
RS,2018-07-20,842.3199999999999
RS,2018-07-21,1992.6999999999998
RS,2018-07-22,2031.6600000000003
RS,2018-07-23,3689.7800000000007
RS,2018-07-24,1428.6499999999999
RS,2018-07-25,2718.56
RS,2018-07-26,2612.17
RS,2018-07-27,1766.04
RS,2018-07-28,1867.51
RS,2018-07-29,684.48
RS,2018-07-30,1494.94
RS,2018-07-31,4883.85
RS,2018-08-01,8062.12
RS,2018-08-02,1429.13
RS,2018-08-03,1678.5199999999998
RS,2018-08-04,2829.5400000000004
RS,2018-08-05,1363.84
RS,2018-08-06,10989.19
RS,2018-08-07,2540.04
RS,2018-08-08,4025.0100000000007
RS,2018-08-09,1180.6
RS,2018-08-10,1652.44
RS,2018-08-11,2372.41
RS,2018-08-12,940.68
RS,2018-08-13,3958.17
RS,2018-08-14,5623.89
RS,2018-08-15,4357.21
RS,2018-08-16,3844.56
RS,2018-08-17,2321.3399999999997
RS,2018-08-18,1867.44
RS,2018-08-19,1451.33
RS,2018-08-20,2143.34
