customer_city,order_purchase_year,order_purchase_week,total_freight_charges
Rolandia,2017,8,34.43
Rolandia,2018,11,17.7
Rolandia,2018,12,15.63
Rolandia,2018,14,39.8
Rolandia,2018,15,20.88
Rolandia,2018,16,45.3
Rolandia,2018,18,24.25
Rolandia,2018,20,287.61
Rolandia,2018,24,18.52
Rolandia,2018,26,39.34
Rolandia,2018,28,19.9
Rolandia,2018,29,18.58
Rolandia,2018,3,33.739999999999995
Rolandia,2018,33,16.18
Rolandia,2018,7,41.87
Rolante,2017,19,54.35
Rolante,2017,24,16.05
Rolante,2017,36,15.38
Rolante,2017,52,18.15
Rolante,2018,10,0.0
Rolante,2018,14,26.27
Rolante,2018,4,26.9
Rolim de Moura,2017,24,50.85
Rolim de Moura,2017,40,34.85
Rolim de Moura,2017,42,25.77
Rolim de Moura,2017,50,70.76
Rolim de Moura,2018,23,34.15
Rolim de Moura,2018,29,103.04
Romaria,2017,43,18.95
Romaria,2018,26,26.61
Romaria,2018,3,19.02
Roncador,2017,24,17.65
Roncador,2017,29,51.32
Roncador,2017,7,17.41
Roncador,2018,21,20.29
Ronda Alta,2017,17,15.1
Ronda Alta,2017,19,35.2
Ronda Alta,2018,21,41.87
Ronda Alta,2018,31,239.5
Rondinha,2018,23,24.17
Rondon,2017,23,36.46
Rondon,2018,25,18.23
Rondon do Para,2017,10,34.03
Rondon do Para,2017,17,88.35
Rondon do Para,2017,18,39.14
Rondon do Para,2017,34,43.04
Rondon do Para,2017,52,98.73
Rondon do Para,2018,27,29.31
Rondon do Para,2018,28,32.94
Rondon do Para,2018,7,322.8
Rondon do Para,2018,9,29.41
Rondonopolis,2016,40,32.12
Rondonopolis,2017,1,16.79
Rondonopolis,2017,12,16.79
Rondonopolis,2017,25,34.11
Rondonopolis,2017,26,28.84
Rondonopolis,2017,27,52.07
Rondonopolis,2017,29,25.63
Rondonopolis,2017,30,16.79
Rondonopolis,2017,32,47.59
Rondonopolis,2017,33,136.6
Rondonopolis,2017,36,97.28999999999999
Rondonopolis,2017,37,23.35
Rondonopolis,2017,39,88.37
Rondonopolis,2017,40,12.92
Rondonopolis,2017,43,27.97
Rondonopolis,2017,46,109.24000000000001
Rondonopolis,2017,47,60.06
Rondonopolis,2017,48,37.37
Rondonopolis,2017,49,53.81
Rondonopolis,2017,50,28.51
Rondonopolis,2018,11,24.98
Rondonopolis,2018,12,22.38
Rondonopolis,2018,15,38.28
Rondonopolis,2018,16,19.72
Rondonopolis,2018,18,22.06
Rondonopolis,2018,20,18.09
Rondonopolis,2018,22,0.0
Rondonopolis,2018,26,46.43
Rondonopolis,2018,29,45.17
Rondonopolis,2018,3,119.6
Rondonopolis,2018,31,20.8
Rondonopolis,2018,4,17.35
Rondonopolis,2018,5,27.34
Rondonopolis,2018,6,22.06
Rondonopolis,2018,8,30.6
Rondonopolis,2018,9,16.82
Roque Gonzales,2017,29,20.99
Roque Gonzales,2017,47,18.16
Roque Gonzales,2017,9,17.95
Roque Gonzales,2018,18,34.400000000000006
Rosana,2018,18,15.1
Rosana,2018,27,15.1
Rosana,2018,4,13.44
Rosario,2018,5,25.4
Rosario Oeste,2018,18,25.66
Rosario do Ivai,2018,11,14.52
Rosario do Sul,2017,18,16.11
Rosario do Sul,2017,22,15.17
Rosario do Sul,2017,40,30.2
Rosario do Sul,2017,43,18.23
Rosario do Sul,2017,46,17.66
Rosario do Sul,2017,48,25.63
Rosario do Sul,2018,12,109.38
Rosario do Sul,2018,16,18.27
Rosario do Sul,2018,17,15.1
Rosario do Sul,2018,24,16.35
Rosario do Sul,2018,29,15.24
Roseira,2017,15,12.84
Roseira,2017,50,11.95
Roseira,2018,14,15.1
Roseira,2018,33,13.49
Roseira,2018,4,49.72
Rubiataba,2017,32,16.22
Rubiataba,2017,47,20.77
Rubiataba,2018,14,20.93
Rubiataba,2018,22,15.1
Rubiataba,2018,31,33.82
Rubiataba,2018,9,16.61
Rubim,2017,35,15.1
Rubim,2018,34,26.11
Russas,2017,12,26.54
Russas,2017,17,28.78
Russas,2017,24,35.67
Russas,2017,48,48.2
Russas,2017,5,27.59
Russas,2018,10,250.57
Russas,2018,15,35.67
Russas,2018,2,110.78
Russas,2018,29,53.92
Russas,2018,30,99.3
Russas,2018,31,26.59
Ruy Barbosa,2017,14,31.0
Ruy Barbosa,2017,20,19.68
Ruy Barbosa,2017,32,0.08
Ruy Barbosa,2017,36,18.0
Ruy Barbosa,2017,43,38.5
Ruy Barbosa,2017,48,19.91
Ruy Barbosa,2018,11,22.06
Ruy Barbosa,2018,14,48.47
Ruy Barbosa,2018,15,13.85
Ruy Barbosa,2018,29,16.79
Ruy Barbosa,2018,6,19.42
SANTA TEREZINHA DO SALTO,2017,14,47.2
SAO BENEDITO,2018,4,15.12
SAO PAULO,2016,40,78.36
SAO PAULO,2017,1,11.86
SAO PAULO,2017,10,349.0
SAO PAULO,2017,11,69.09
SAO PAULO,2017,12,77.53
SAO PAULO,2017,13,125.00999999999999
SAO PAULO,2017,14,233.94
SAO PAULO,2017,15,45.43
SAO PAULO,2017,16,87.14999999999999
SAO PAULO,2017,17,90.14
SAO PAULO,2017,18,103.08
SAO PAULO,2017,19,159.56
SAO PAULO,2017,20,213.89
SAO PAULO,2017,21,168.87
SAO PAULO,2017,22,184.85000000000002
SAO PAULO,2017,23,146.64
SAO PAULO,2017,24,145.84
SAO PAULO,2017,25,154.07999999999998
SAO PAULO,2017,26,149.93
SAO PAULO,2017,27,203.01
SAO PAULO,2017,28,202.73000000000002
SAO PAULO,2017,29,189.4
SAO PAULO,2017,3,22.49
SAO PAULO,2017,30,158.40000000000003
SAO PAULO,2017,31,198.45999999999998
SAO PAULO,2017,32,136.75
SAO PAULO,2017,33,151.11
SAO PAULO,2017,34,153.04999999999998
SAO PAULO,2017,35,169.32999999999998
SAO PAULO,2017,36,145.0
SAO PAULO,2017,37,269.97
SAO PAULO,2017,38,117.86000000000001
SAO PAULO,2017,39,194.07999999999998
SAO PAULO,2017,4,76.03
SAO PAULO,2017,40,225.08
SAO PAULO,2017,41,270.48
SAO PAULO,2017,42,226.46
SAO PAULO,2017,43,150.89000000000001
SAO PAULO,2017,44,201.26
SAO PAULO,2017,45,137.12
SAO PAULO,2017,46,122.16999999999999
SAO PAULO,2017,47,551.1999999999999
SAO PAULO,2017,48,387.75
SAO PAULO,2017,49,377.7300000000001
SAO PAULO,2017,5,64.53
SAO PAULO,2017,50,201.39
SAO PAULO,2017,51,150.4
SAO PAULO,2017,52,93.34
SAO PAULO,2017,6,138.93
SAO PAULO,2017,7,106.68
SAO PAULO,2017,8,24.42
SAO PAULO,2017,9,105.14
SAO PAULO,2018,1,260.66999999999996
SAO PAULO,2018,10,333.21
SAO PAULO,2018,11,438.03999999999996
SAO PAULO,2018,12,271.9
SAO PAULO,2018,13,298.62
SAO PAULO,2018,14,172.08999999999997
SAO PAULO,2018,15,244.89000000000001
SAO PAULO,2018,16,472.3
SAO PAULO,2018,17,391.41
SAO PAULO,2018,18,270.77
SAO PAULO,2018,19,289.4
SAO PAULO,2018,2,321.24
SAO PAULO,2018,20,298.14
SAO PAULO,2018,21,110.89
SAO PAULO,2018,22,186.79999999999998
SAO PAULO,2018,23,304.63
SAO PAULO,2018,24,261.41999999999996
SAO PAULO,2018,25,308.88
SAO PAULO,2018,26,236.64
SAO PAULO,2018,27,147.23
SAO PAULO,2018,28,204.79999999999998
SAO PAULO,2018,29,246.96
SAO PAULO,2018,3,358.16
SAO PAULO,2018,30,198.7
SAO PAULO,2018,31,620.91
SAO PAULO,2018,32,224.11
SAO PAULO,2018,33,645.38
SAO PAULO,2018,34,329.75
SAO PAULO,2018,35,213.67999999999998
SAO PAULO,2018,4,172.06
SAO PAULO,2018,5,334.27
SAO PAULO,2018,6,265.67
SAO PAULO,2018,7,276.35
SAO PAULO,2018,8,360.69
SAO PAULO,2018,9,333.38
SEDE ALVORADA,2017,37,35.9
Sabara,2017,11,19.63
Sabara,2017,16,14.52
Sabara,2017,18,14.1
Sabara,2017,19,21.68
Sabara,2017,20,16.11
Sabara,2017,22,14.16
Sabara,2017,24,19.73
Sabara,2017,26,22.54
Sabara,2017,27,18.74
Sabara,2017,3,28.2
Sabara,2017,37,94.56
Sabara,2017,40,41.589999999999996
Sabara,2017,41,18.33
Sabara,2017,43,14.1
Sabara,2017,45,15.89
Sabara,2017,47,38.74
Sabara,2017,48,15.1
Sabara,2017,49,12.48
Sabara,2017,9,14.52
Sabara,2018,1,39.089999999999996
Sabara,2018,10,8.21
Sabara,2018,14,8.11
Sabara,2018,20,47.980000000000004
Sabara,2018,21,18.23
Sabara,2018,23,15.55
Sabara,2018,25,118.57000000000001
Sabara,2018,26,31.839999999999996
Sabara,2018,30,32.23
Sabara,2018,31,28.619999999999997
Sabara,2018,33,17.94
Sabara,2018,34,29.67
Sabara,2018,4,18.55
Sabara,2018,5,14.32
Sabara,2018,7,15.38
Sabara,2018,8,33.1
Sabaudia,2017,15,14.52
Sabaudia,2018,20,12.48
Sabaudia,2018,8,14.52
Sabino,2017,42,61.72
Sabino,2017,47,11.99
Sabino,2018,14,13.78
Sabino,2018,2,48.1
Sabino,2018,29,13.77
Sabino,2018,30,11.85
Sabino,2018,33,50.76
Sabino,2018,5,53.48
Sabino,2018,7,12.37
Sabinopolis,2017,14,23.63
Sabinopolis,2017,41,23.06
Sabinopolis,2017,9,33.58
Sabinopolis,2018,19,18.14
Sabinopolis,2018,24,33.58
Sabinopolis,2018,26,17.92
Sabinopolis,2018,29,14.52
Sabinopolis,2018,33,21.26
Saboeiro,2017,11,37.84
Sacramento,2017,30,45.3
Sacramento,2017,38,35.32
Sacramento,2017,50,14.36
Sacramento,2017,51,35.32
Sacramento,2017,6,15.75
Sacramento,2018,19,36.01
Sacramento,2018,24,15.37
Sacramento,2018,26,18.14
Sacramento,2018,28,29.04
Sacramento,2018,29,14.36
Sacramento,2018,7,33.39
Sagres,2017,13,57.51
Sagres,2018,29,12.79
Sales,2017,10,13.07
Sales Oliveira,2017,22,10.96
Sales Oliveira,2017,46,19.95
Sales Oliveira,2018,10,15.1
Sales Oliveira,2018,13,13.43
Sales Oliveira,2018,17,11.85
Sales Oliveira,2018,18,120.05
Salesopolis,2017,12,13.65
Salesopolis,2017,15,0.0
Salesopolis,2017,19,12.47
Salesopolis,2017,23,12.83
Salesopolis,2017,33,14.44
Salesopolis,2017,6,14.02
Salesopolis,2018,12,13.82
Salesopolis,2018,18,12.84
Salesopolis,2018,19,14.08
Salesopolis,2018,23,21.03
Salesopolis,2018,4,29.68
Salesopolis,2018,7,26.33
Salesopolis,2018,9,11.85
Salgado,2017,6,53.39
Salgado Filho,2017,28,12.48
Salgueiro,2017,33,49.84
Salgueiro,2017,35,37.32
Salgueiro,2017,39,13.61
Salgueiro,2017,44,27.55
Salgueiro,2017,47,37.3
Salgueiro,2018,1,26.89
Salgueiro,2018,11,57.04
Salgueiro,2018,17,54.620000000000005
Salgueiro,2018,18,26.89
Salgueiro,2018,2,37.32
Salgueiro,2018,22,77.08
Salgueiro,2018,23,50.85
Salgueiro,2018,30,71.97999999999999
Salgueiro,2018,33,26.12
Salinas,2017,16,14.62
Salinas,2017,19,103.95
Salinas,2017,26,27.58
Salinas,2017,29,16.43
Salinas,2017,31,19.46
Salinas,2017,32,15.59
Salinas,2017,33,23.36
Salinas,2017,4,15.24
Salinas,2017,47,19.95
Salinas,2017,52,16.99
Salinas,2018,1,24.95
Salinas,2018,14,21.68
Salinas,2018,15,16.18
Salinas,2018,17,26.46
Salinas,2018,2,10.96
Salinas,2018,21,19.76
Salinas,2018,25,69.51
Salinas,2018,34,130.46
Salinas da Margarida,2018,16,67.79
Salinopolis,2018,7,146.75
Salmourao,2018,29,17.6
Salmourao,2018,3,12.79
Saloa,2018,31,72.03
Saloa,2018,4,193.63
Saloa,2018,7,0.06
Salobro,2018,26,16.95
Saltinho,2017,15,13.76
Saltinho,2017,23,76.36
Saltinho,2017,24,36.06
Saltinho,2017,50,18.07
Saltinho,2018,14,12.69
Saltinho,2018,18,16.11
Saltinho,2018,4,12.69
Saltinho,2018,9,15.17
Salto,2017,13,14.43
Salto,2017,14,7.92
Salto,2017,18,8.82
Salto,2017,20,43.07
Salto,2017,22,12.54
Salto,2017,25,29.28
Salto,2017,27,18.23
Salto,2017,28,44.43
Salto,2017,30,13.88
Salto,2017,31,39.47
Salto,2017,33,33.48
Salto,2017,34,28.8
Salto,2017,36,8.88
Salto,2017,38,16.25
Salto,2017,40,12.54
Salto,2017,41,8.64
Salto,2017,42,40.81
Salto,2017,43,14.92
Salto,2017,44,33.94
Salto,2017,45,23.630000000000003
Salto,2017,46,22.29
Salto,2017,47,51.02
Salto,2017,48,156.73000000000002
Salto,2017,49,16.28
Salto,2017,5,13.24
Salto,2017,50,45.25
Salto,2017,51,7.39
Salto,2017,6,31.99
Salto,2017,8,12.83
Salto,2018,1,31.09
Salto,2018,11,34.59
Salto,2018,12,7.78
Salto,2018,13,45.93
Salto,2018,14,45.239999999999995
Salto,2018,15,20.05
Salto,2018,16,44.05
Salto,2018,18,36.379999999999995
Salto,2018,19,28.589999999999996
Salto,2018,2,11.81
Salto,2018,20,25.1
Salto,2018,21,13.64
Salto,2018,23,17.12
Salto,2018,24,15.24
Salto,2018,25,19.96
Salto,2018,26,40.08
Salto,2018,29,105.95
Salto,2018,3,52.190000000000005
Salto,2018,30,14.06
Salto,2018,31,11.92
Salto,2018,32,55.6
Salto,2018,33,24.740000000000002
Salto,2018,4,26.74
Salto,2018,5,13.75
Salto,2018,7,37.61
Salto,2018,8,57.709999999999994
Salto,2018,9,36.72
Salto Grande,2018,29,11.85
Salto Veloso,2017,47,18.23
Salto Veloso,2018,14,16.46
Salto Veloso,2018,16,17.07
Salto Veloso,2018,17,14.82
Salto de Pirapora,2017,18,13.73
Salto de Pirapora,2017,19,12.62
Salto de Pirapora,2017,44,13.41
Salto de Pirapora,2017,50,13.37
Salto de Pirapora,2017,9,27.42
Salto de Pirapora,2018,10,17.32
Salto de Pirapora,2018,11,13.44
Salto de Pirapora,2018,18,16.4
Salto de Pirapora,2018,24,11.85
Salto de Pirapora,2018,29,36.53
Salto de Pirapora,2018,3,21.71
Salto do Ceu,2017,49,16.79
Salto do Itarare,2017,45,16.57
Salto do Itarare,2018,16,26.7
Salto do Jacui,2017,23,25.63
Salto do Jacui,2018,15,16.11
Salto do Jacui,2018,34,25.63
Salto do Lontra,2017,11,15.44
Salto do Lontra,2018,17,19.12
Salto do Lontra,2018,26,83.96
Salto do Lontra,2018,29,57.27
Salvador,2016,40,158.67000000000002
Salvador,2017,10,111.76
Salvador,2017,11,164.04999999999998
Salvador,2017,12,152.95
Salvador,2017,13,468.32000000000005
Salvador,2017,14,150.92000000000002
Salvador,2017,15,139.65
Salvador,2017,16,123.84
Salvador,2017,17,198.74
Salvador,2017,18,179.17000000000002
Salvador,2017,19,209.54
Salvador,2017,2,15.93
Salvador,2017,20,493.28
Salvador,2017,21,162.4
Salvador,2017,22,367.77
Salvador,2017,23,177.23000000000002
Salvador,2017,24,244.77
Salvador,2017,25,229.45
Salvador,2017,26,189.63
Salvador,2017,27,159.21999999999997
Salvador,2017,28,290.71999999999997
Salvador,2017,29,78.78
Salvador,2017,3,75.65
Salvador,2017,30,222.23
Salvador,2017,31,85.85
Salvador,2017,32,386.05000000000007
Salvador,2017,33,326.11
Salvador,2017,34,54.339999999999996
Salvador,2017,35,405.18
Salvador,2017,36,271.85
Salvador,2017,37,191.36
Salvador,2017,38,963.05
Salvador,2017,39,221.94
Salvador,2017,4,123.64
Salvador,2017,40,445.38
Salvador,2017,41,237.59
Salvador,2017,42,395.39
Salvador,2017,43,226.66000000000003
Salvador,2017,44,251.79
Salvador,2017,45,327.31
Salvador,2017,46,431.28
Salvador,2017,47,843.9899999999999
Salvador,2017,48,1099.71
Salvador,2017,49,581.34
Salvador,2017,5,167.79999999999998
Salvador,2017,50,489.4
Salvador,2017,51,259.63
Salvador,2017,52,205.69
Salvador,2017,6,80.61
Salvador,2017,7,111.28
Salvador,2017,8,41.93000000000001
Salvador,2017,9,163.97
Salvador,2018,1,380.92999999999995
Salvador,2018,10,450.96000000000004
Salvador,2018,11,660.15
Salvador,2018,12,1165.84
Salvador,2018,13,552.95
Salvador,2018,14,436.37
Salvador,2018,15,333.09000000000003
Salvador,2018,16,547.5200000000001
Salvador,2018,17,391.02
Salvador,2018,18,606.73
Salvador,2018,19,581.79
Salvador,2018,2,769.0600000000002
Salvador,2018,20,576.37
Salvador,2018,21,402.82
Salvador,2018,22,396.38
Salvador,2018,23,460.54
Salvador,2018,24,343.11
Salvador,2018,25,573.9
Salvador,2018,26,303.43
Salvador,2018,27,678.9200000000001
Salvador,2018,28,403.35999999999996
Salvador,2018,29,362.93999999999994
Salvador,2018,3,755.5999999999999
Salvador,2018,30,506.12
Salvador,2018,31,756.1
Salvador,2018,32,487.46999999999997
Salvador,2018,33,340.21000000000004
Salvador,2018,34,275.69
Salvador,2018,35,22.06
Salvador,2018,4,805.1700000000001
Salvador,2018,5,607.15
Salvador,2018,6,824.3699999999999
Salvador,2018,7,474.1
Salvador,2018,8,517.71
Salvador,2018,9,688.27
Salvador das Missoes,2018,1,16.18
Salvador do Sul,2017,39,27.99
Salvador do Sul,2018,12,19.32
Salvador do Sul,2018,15,106.32
Salvador do Sul,2018,2,19.23
Sambaiba,2017,42,36.57
Sananduva,2017,15,21.16
Sananduva,2017,44,32.22
Sananduva,2018,10,30.2
Sananduva,2018,19,15.1
Sananduva,2018,32,39.87
Sananduva,2018,7,17.98
Sanclerlandia,2017,18,17.92
Sanclerlandia,2017,29,18.93
Sanclerlandia,2018,24,17.8
Sanclerlandia,2018,32,15.1
Sanclerlandia,2018,8,35.9
Sandovalina,2017,26,11.85
Sandovalina,2017,49,12.51
Sanga Puita,2018,2,16.79
Sangao,2018,30,15.1
Sangao,2018,6,18.41
Sanharo,2017,11,38.75
Sanharo,2017,42,258.28
Sanharo,2017,50,239.14
Sanharo,2018,16,25.83
Santa Adelia,2017,10,12.69
Santa Adelia,2017,15,12.79
Santa Adelia,2017,27,23.02
Santa Adelia,2017,32,27.28
Santa Adelia,2017,41,19.21
Santa Adelia,2017,46,21.22
Santa Adelia,2017,48,16.05
Santa Adelia,2018,16,12.69
Santa Adelia,2018,18,11.85
Santa Adelia,2018,21,14.8
Santa Adelia,2018,24,11.85
Santa Adelia,2018,25,23.48
Santa Albertina,2017,27,12.13
Santa Albertina,2017,43,18.99
Santa Albertina,2017,48,11.9
Santa Albertina,2017,49,26.88
Santa Albertina,2018,28,11.9
Santa Albertina,2018,34,26.21
Santa Albertina,2018,9,10.96
Santa Amelia,2018,20,15.87
Santa Barbara,2017,21,16.16
Santa Barbara,2017,25,35.34
Santa Barbara,2017,40,17.1
Santa Barbara,2017,41,16.46
Santa Barbara,2017,46,14.52
Santa Barbara,2017,47,35.62
Santa Barbara,2017,48,66.21
Santa Barbara,2017,5,16.95
Santa Barbara,2017,51,24.68
Santa Barbara,2018,11,14.26
Santa Barbara,2018,15,21.27
Santa Barbara,2018,18,15.1
Santa Barbara,2018,2,57.60000000000001
Santa Barbara,2018,21,17.8
Santa Barbara,2018,24,36.46
Santa Barbara,2018,26,14.69
Santa Barbara,2018,27,20.35
Santa Barbara,2018,29,22.68
Santa Barbara,2018,30,15.1
Santa Barbara,2018,32,25.9
Santa Barbara,2018,33,20.8
Santa Barbara,2018,5,19.49
Santa Barbara D Oeste,2017,12,8.72
Santa Barbara D Oeste,2017,30,13.2
Santa Barbara D Oeste,2017,50,10.96
Santa Barbara D Oeste,2018,6,10.96
Santa Barbara D Oeste,2018,7,11.73
Santa Barbara D'Oeste,2017,48,27.0
Santa Barbara D'Oeste,2018,10,11.43
Santa Barbara D'Oeste,2018,16,24.79
Santa Barbara D'Oeste,2018,23,14.22
Santa Barbara D'Oeste,2018,28,9.24
Santa Barbara D'Oeste,2018,33,18.59
Santa Barbara de Goias,2017,38,15.1
Santa Barbara do Leste,2017,23,45.3
Santa Barbara do Leste,2018,30,22.59
Santa Barbara do Para,2017,36,65.49
Santa Barbara do Sul,2017,20,23.17
Santa Barbara do Sul,2017,34,21.19
Santa Barbara do Sul,2017,36,16.94
Santa Branca,2017,49,49.3
Santa Branca,2018,19,11.85
Santa Branca,2018,23,11.85
Santa Branca,2018,26,41.13
Santa Branca,2018,8,15.28
Santa Brigida,2018,10,73.84
Santa Brigida,2018,3,19.83
Santa Bárbara D'Oeste,2016,40,8.65
Santa Bárbara D'Oeste,2017,12,13.37
Santa Bárbara D'Oeste,2017,16,7.39
Santa Bárbara D'Oeste,2017,17,14.19
Santa Bárbara D'Oeste,2017,18,25.209999999999997
Santa Bárbara D'Oeste,2017,19,11.84
Santa Bárbara D'Oeste,2017,21,30.05
Santa Bárbara D'Oeste,2017,23,13.44
Santa Bárbara D'Oeste,2017,25,13.65
Santa Bárbara D'Oeste,2017,26,21.41
Santa Bárbara D'Oeste,2017,27,49.260000000000005
Santa Bárbara D'Oeste,2017,29,78.13
Santa Bárbara D'Oeste,2017,30,8.77
Santa Bárbara D'Oeste,2017,32,16.19
Santa Bárbara D'Oeste,2017,33,53.34
Santa Bárbara D'Oeste,2017,34,9.34
Santa Bárbara D'Oeste,2017,38,14.8
Santa Bárbara D'Oeste,2017,41,11.73
Santa Bárbara D'Oeste,2017,42,108.29
Santa Bárbara D'Oeste,2017,43,40.910000000000004
Santa Bárbara D'Oeste,2017,45,11.74
Santa Bárbara D'Oeste,2017,46,27.15
Santa Bárbara D'Oeste,2017,47,63.21
Santa Bárbara D'Oeste,2017,48,9.34
Santa Bárbara D'Oeste,2017,49,35.52
Santa Bárbara D'Oeste,2017,50,44.43
Santa Bárbara D'Oeste,2017,8,13.57
Santa Bárbara D'Oeste,2017,9,10.1
Santa Bárbara D'Oeste,2018,1,58.33
Santa Bárbara D'Oeste,2018,10,18.7
Santa Bárbara D'Oeste,2018,11,38.88
Santa Bárbara D'Oeste,2018,12,16.26
Santa Bárbara D'Oeste,2018,13,12.76
Santa Bárbara D'Oeste,2018,14,24.950000000000003
Santa Bárbara D'Oeste,2018,15,15.01
Santa Bárbara D'Oeste,2018,16,76.25
Santa Bárbara D'Oeste,2018,17,23.25
Santa Bárbara D'Oeste,2018,18,27.91
Santa Bárbara D'Oeste,2018,19,99.26
Santa Bárbara D'Oeste,2018,2,22.93
Santa Bárbara D'Oeste,2018,20,33.78
Santa Bárbara D'Oeste,2018,21,15.1
Santa Bárbara D'Oeste,2018,22,13.32
Santa Bárbara D'Oeste,2018,23,8.72
Santa Bárbara D'Oeste,2018,24,26.689999999999998
Santa Bárbara D'Oeste,2018,25,42.47
Santa Bárbara D'Oeste,2018,26,8.43
Santa Bárbara D'Oeste,2018,27,7.78
Santa Bárbara D'Oeste,2018,28,7.39
Santa Bárbara D'Oeste,2018,29,30.04
Santa Bárbara D'Oeste,2018,3,68.85
Santa Bárbara D'Oeste,2018,30,34.81
Santa Bárbara D'Oeste,2018,31,12.14
Santa Bárbara D'Oeste,2018,32,15.22
Santa Bárbara D'Oeste,2018,33,12.69
Santa Bárbara D'Oeste,2018,34,24.61
Santa Bárbara D'Oeste,2018,35,9.41
Santa Bárbara D'Oeste,2018,4,30.25
Santa Bárbara D'Oeste,2018,5,34.21
Santa Bárbara D'Oeste,2018,6,26.69
Santa Bárbara D'Oeste,2018,7,7.8
Santa Bárbara D'Oeste,2018,8,16.69
Santa Bárbara D'Oeste,2018,9,32.16
Santa Cecilia,2017,36,15.1
Santa Cecilia,2017,42,15.1
Santa Cecilia,2017,47,18.0
Santa Cecilia,2017,48,17.78
Santa Cecilia,2017,5,3.75
Santa Cecilia,2017,6,15.17
Santa Cecilia,2018,18,21.5
Santa Cecilia,2018,19,15.1
Santa Cecilia,2018,2,59.97
Santa Cecilia,2018,33,18.1
Santa Cecilia de Umbuzeiro,2018,20,24.84
Santa Clara do Sul,2017,47,17.95
Santa Clara do Sul,2018,18,18.09
Santa Clara do Sul,2018,7,36.18
Santa Cruz,2017,20,60.28
Santa Cruz,2017,39,16.75
Santa Cruz,2017,42,22.28
Santa Cruz,2018,14,43.71
Santa Cruz,2018,27,102.81
Santa Cruz,2018,30,43.16
Santa Cruz Cabralia,2017,1,16.86
Santa Cruz Cabralia,2018,32,17.21
Santa Cruz da Conceicao,2017,28,17.92
Santa Cruz da Conceicao,2018,20,16.18
Santa Cruz da Conceicao,2018,31,18.35
Santa Cruz da Vitoria,2018,15,35.35
Santa Cruz das Palmeiras,2017,35,25.57
Santa Cruz das Palmeiras,2017,40,27.58
Santa Cruz das Palmeiras,2017,45,11.85
Santa Cruz das Palmeiras,2018,1,18.23
Santa Cruz das Palmeiras,2018,17,28.810000000000002
Santa Cruz das Palmeiras,2018,24,16.96
Santa Cruz das Palmeiras,2018,27,34.83
Santa Cruz das Palmeiras,2018,32,14.0
Santa Cruz das Palmeiras,2018,9,17.03
Santa Cruz de Goias,2017,49,44.42
Santa Cruz de Goias,2018,15,26.27
Santa Cruz de Minas,2017,47,15.1
Santa Cruz de Minas,2018,14,33.71
Santa Cruz de Minas,2018,15,25.7
Santa Cruz de Minas,2018,2,30.2
Santa Cruz de Minas,2018,21,16.11
Santa Cruz de Minas,2018,30,56.99
Santa Cruz de Minas,2018,33,16.79
Santa Cruz de Monte Castelo,2017,18,29.04
Santa Cruz de Monte Castelo,2017,28,18.09
Santa Cruz de Monte Castelo,2018,32,23.59
Santa Cruz de Salinas,2018,20,17.63
Santa Cruz do Capibaribe,2017,19,24.62
Santa Cruz do Capibaribe,2017,26,37.19
Santa Cruz do Capibaribe,2017,35,67.76
Santa Cruz do Capibaribe,2017,41,29.39
Santa Cruz do Capibaribe,2017,47,88.94
Santa Cruz do Capibaribe,2018,16,25.18
Santa Cruz do Capibaribe,2018,20,26.34
Santa Cruz do Capibaribe,2018,24,6.78
Santa Cruz do Capibaribe,2018,25,53.78
Santa Cruz do Capibaribe,2018,3,76.89
Santa Cruz do Capibaribe,2018,30,25.63
Santa Cruz do Capibaribe,2018,5,48.2
Santa Cruz do Piaui,2018,15,16.79
Santa Cruz do Piaui,2018,5,38.39
Santa Cruz do Prata,2017,29,14.52
Santa Cruz do Prata,2017,37,15.3
Santa Cruz do Rio Pardo,2017,11,17.8
Santa Cruz do Rio Pardo,2017,18,11.03
Santa Cruz do Rio Pardo,2017,20,12.9
Santa Cruz do Rio Pardo,2017,25,37.94
Santa Cruz do Rio Pardo,2017,27,19.86
Santa Cruz do Rio Pardo,2017,30,15.1
Santa Cruz do Rio Pardo,2017,31,15.1
Santa Cruz do Rio Pardo,2017,34,11.85
Santa Cruz do Rio Pardo,2017,35,37.08
Santa Cruz do Rio Pardo,2017,36,42.480000000000004
Santa Cruz do Rio Pardo,2017,38,10.96
Santa Cruz do Rio Pardo,2017,39,14.07
Santa Cruz do Rio Pardo,2017,40,15.56
Santa Cruz do Rio Pardo,2017,42,15.1
Santa Cruz do Rio Pardo,2017,45,11.85
Santa Cruz do Rio Pardo,2017,47,25.119999999999997
Santa Cruz do Rio Pardo,2017,51,11.85
Santa Cruz do Rio Pardo,2017,52,12.79
Santa Cruz do Rio Pardo,2017,9,12.69
Santa Cruz do Rio Pardo,2018,12,30.25
Santa Cruz do Rio Pardo,2018,14,10.96
Santa Cruz do Rio Pardo,2018,15,30.75
Santa Cruz do Rio Pardo,2018,19,38.07
Santa Cruz do Rio Pardo,2018,2,68.13
Santa Cruz do Rio Pardo,2018,20,15.63
Santa Cruz do Rio Pardo,2018,24,14.11
Santa Cruz do Rio Pardo,2018,32,15.98
Santa Cruz do Rio Pardo,2018,33,31.270000000000003
Santa Cruz do Rio Pardo,2018,34,16.74
