customer_city,order_purchase_date,Total_sales
Franca,2017-05-04,63.89
Franca,2017-05-07,166.06
Franca,2017-05-10,1666.4
Franca,2017-05-23,45.0
Franca,2017-05-24,130.65
Franca,2017-06-06,112.71000000000001
Franca,2017-06-08,32.68
Franca,2017-06-14,115.45
Franca,2017-06-15,148.16
Franca,2017-06-18,97.08
Franca,2017-06-19,212.27
Franca,2017-07-04,558.6500000000001
Franca,2017-07-11,104.84
Franca,2017-07-12,64.77
Franca,2017-07-16,480.96
Franca,2017-07-24,213.71999999999997
Franca,2017-07-25,61.75
Franca,2017-07-29,46.75
Franca,2017-08-02,133.41
Franca,2017-08-05,142.24
Franca,2017-08-09,114.53
Franca,2017-08-12,52.78
Franca,2017-08-14,156.86
Franca,2017-08-20,171.72
Franca,2017-08-21,115.8
Franca,2017-08-24,46.099999999999994
Franca,2017-08-30,896.46
Franca,2017-09-01,102.4
Franca,2017-09-05,40.29
Franca,2017-09-11,110.0
Franca,2017-09-14,29.839999999999996
Franca,2017-09-16,60.05
Franca,2017-09-19,52.08
Franca,2017-09-20,223.14
Franca,2017-09-26,295.32000000000005
Franca,2017-10-03,492.65999999999997
Franca,2017-10-04,28.75
Franca,2017-10-16,129.98
Franca,2017-10-23,55.169999999999995
Franca,2017-10-28,122.77
Franca,2017-10-31,315.33
Franca,2017-11-02,214.44
Franca,2017-11-07,315.08
Franca,2017-11-19,289.40999999999997
Franca,2017-11-20,114.9
Franca,2017-11-22,292.88
Franca,2017-11-25,52.69
Franca,2017-12-02,306.64
Franca,2017-12-04,401.67
Franca,2017-12-07,66.78
Franca,2017-12-09,89.17
Franca,2017-12-10,235.16000000000003
Franca,2017-12-12,603.24
Franca,2017-12-15,139.13
Franca,2017-12-16,36.85
Franca,2017-12-18,53.95
Franca,2017-12-22,51.84
Franca,2018-01-02,92.44
Franca,2018-01-05,29.509999999999998
Franca,2018-01-07,88.72
Franca,2018-01-08,347.17
Franca,2018-01-14,59.01
Franca,2018-01-18,182.04000000000002
Franca,2018-01-20,62.5
Franca,2018-01-21,125.8
Franca,2018-01-25,184.45000000000002
Franca,2018-01-26,47.589999999999996
Franca,2018-02-01,117.69
Franca,2018-02-03,81.78
Franca,2018-02-04,31.75
Franca,2018-02-05,166.54
Franca,2018-02-06,38.97
Franca,2018-02-08,220.71
Franca,2018-02-10,38.95
Franca,2018-02-17,94.77000000000001
Franca,2018-02-19,73.34
Franca,2018-02-22,1233.5
Franca,2018-02-23,73.43
Franca,2018-02-24,101.14
Franca,2018-02-25,88.69
Franca,2018-02-27,68.37
Franca,2018-03-02,6465.76
Franca,2018-03-07,672.01
Franca,2018-03-08,202.13
Franca,2018-03-09,64.6
Franca,2018-03-11,366.52
Franca,2018-03-12,149.96
Franca,2018-03-18,258.33
Franca,2018-03-22,35.839999999999996
Franca,2018-03-25,40.089999999999996
Franca,2018-03-26,132.26
Franca,2018-03-27,234.10000000000002
Franca,2018-03-28,32.69
Franca,2018-04-01,189.89
Franca,2018-04-02,97.17
Franca,2018-04-11,143.83
Franca,2018-04-12,201.82
Franca,2018-04-19,97.24000000000001
Franca,2018-04-24,135.59
Franca,2018-04-30,148.04
Franca,2018-05-02,225.71
Franca,2018-05-08,723.25
Franca,2018-05-10,129.77
Franca,2018-05-14,1041.4
Franca,2018-05-17,243.11
Franca,2018-05-18,123.21000000000001
Franca,2018-05-21,314.96
Franca,2018-05-25,82.78999999999999
Franca,2018-05-31,56.16
Franca,2018-06-04,108.88
Franca,2018-06-06,225.03
Franca,2018-06-07,81.14
Franca,2018-06-08,212.83
Franca,2018-06-10,40.85
Franca,2018-06-11,101.14
Franca,2018-06-18,81.89
Franca,2018-06-19,188.31
Franca,2018-06-20,377.39
Franca,2018-06-24,223.14
Franca,2018-07-02,246.97
Franca,2018-07-05,61.84
Franca,2018-07-19,838.4499999999999
Franca,2018-07-20,93.04
Franca,2018-07-22,63.269999999999996
Franca,2018-07-24,359.81000000000006
Franca,2018-07-25,252.1
Franca,2018-07-26,247.7
Franca,2018-08-03,115.89999999999999
Franca,2018-08-07,353.37
Franca,2018-08-08,92.99
Franca,2018-08-11,102.11999999999999
Franca,2018-08-12,173.53
Franca,2018-08-16,70.7
Franca,2018-08-17,35.75
Franca,2018-08-22,465.90999999999997
Francisco Ayres,2017-06-06,139.43
Francisco Badaro,2017-08-20,43.41
Francisco Badaro,2017-09-30,29.659999999999997
Francisco Badaro,2017-10-30,66.13
Francisco Badaro,2018-01-21,296.60999999999996
Francisco Badaro,2018-04-23,346.66999999999996
Francisco Beltrao,2017-01-25,40.1
Francisco Beltrao,2017-03-11,146.57
Francisco Beltrao,2017-03-20,139.88
Francisco Beltrao,2017-04-05,350.07000000000005
Francisco Beltrao,2017-05-02,209.1
Francisco Beltrao,2017-06-17,64.1
Francisco Beltrao,2017-06-24,55.09
Francisco Beltrao,2017-07-11,86.73
Francisco Beltrao,2017-08-04,186.97
Francisco Beltrao,2017-08-07,107.14
Francisco Beltrao,2017-08-08,140.03
Francisco Beltrao,2017-08-15,107.78
Francisco Beltrao,2017-08-17,88.84
Francisco Beltrao,2017-08-29,121.09
Francisco Beltrao,2017-09-08,477.28
Francisco Beltrao,2017-09-18,73.49
Francisco Beltrao,2017-11-05,92.78
Francisco Beltrao,2017-11-15,32.0
Francisco Beltrao,2017-11-17,63.489999999999995
Francisco Beltrao,2017-12-03,268.62
Francisco Beltrao,2017-12-12,658.65
Francisco Beltrao,2017-12-22,120.47
Francisco Beltrao,2018-01-01,26.09
Francisco Beltrao,2018-01-06,36.0
Francisco Beltrao,2018-01-15,126.68
Francisco Beltrao,2018-01-17,59.1
Francisco Beltrao,2018-01-25,44.41
Francisco Beltrao,2018-01-26,93.62
Francisco Beltrao,2018-01-29,52.59
Francisco Beltrao,2018-02-05,103.59
Francisco Beltrao,2018-02-14,148.15
Francisco Beltrao,2018-02-15,77.57
Francisco Beltrao,2018-03-13,120.48
Francisco Beltrao,2018-03-15,89.77000000000001
Francisco Beltrao,2018-04-02,129.64000000000001
Francisco Beltrao,2018-04-25,557.65
Francisco Beltrao,2018-05-23,385.61
Francisco Beltrao,2018-06-15,208.02
Francisco Beltrao,2018-06-16,55.86
Francisco Beltrao,2018-06-20,240.95
Francisco Beltrao,2018-06-28,115.41999999999999
Francisco Beltrao,2018-06-30,101.34
Francisco Beltrao,2018-08-08,68.13
Francisco Beltrao,2018-08-15,464.87
Francisco Dantas,2018-01-17,89.19
Francisco Dantas,2018-02-25,224.78
Francisco Dumont,2017-12-12,304.55
Francisco Dumont,2018-02-05,107.78
Francisco Dumont,2018-03-21,34.089999999999996
Francisco Morato,2017-02-08,76.71000000000001
Francisco Morato,2017-02-17,69.24
Francisco Morato,2017-02-20,153.78
Francisco Morato,2017-03-01,32.089999999999996
Francisco Morato,2017-06-04,73.34
Francisco Morato,2017-06-05,178.34
Francisco Morato,2017-06-17,36.78
Francisco Morato,2017-06-29,62.44
Francisco Morato,2017-07-04,132.14
Francisco Morato,2017-07-08,187.73
Francisco Morato,2017-07-10,54.0
Francisco Morato,2017-07-17,116.23
Francisco Morato,2017-07-27,483.70000000000005
Francisco Morato,2017-08-05,225.07
Francisco Morato,2017-09-02,162.85
Francisco Morato,2017-09-07,74.03
Francisco Morato,2017-09-16,36.35
Francisco Morato,2017-09-24,141.9
Francisco Morato,2017-09-28,113.15
Francisco Morato,2017-10-17,33.72
Francisco Morato,2017-10-21,98.61
Francisco Morato,2017-11-05,15.860000000000001
Francisco Morato,2017-11-22,163.39
Francisco Morato,2017-11-23,62.78
Francisco Morato,2017-11-27,311.42
Francisco Morato,2017-11-29,64.93
Francisco Morato,2017-12-05,97.1
Francisco Morato,2017-12-10,68.71000000000001
Francisco Morato,2017-12-20,102.74000000000001
Francisco Morato,2017-12-27,389.8
Francisco Morato,2017-12-29,31.77
Francisco Morato,2018-01-06,62.44
Francisco Morato,2018-01-11,100.67
Francisco Morato,2018-01-15,95.99000000000001
Francisco Morato,2018-01-16,359.67
Francisco Morato,2018-01-24,91.42
Francisco Morato,2018-01-28,109.15
Francisco Morato,2018-01-30,64.5
Francisco Morato,2018-02-06,86.02000000000001
Francisco Morato,2018-02-13,25.46
Francisco Morato,2018-02-17,29.599999999999998
Francisco Morato,2018-02-19,66.4
Francisco Morato,2018-02-21,21.34
Francisco Morato,2018-02-25,250.28000000000003
Francisco Morato,2018-02-27,23.93
Francisco Morato,2018-03-12,102.87
Francisco Morato,2018-03-14,32.67
Francisco Morato,2018-03-19,83.23
Francisco Morato,2018-03-23,1168.16
Francisco Morato,2018-03-25,64.07
Francisco Morato,2018-03-29,139.13
Francisco Morato,2018-04-04,89.36
Francisco Morato,2018-04-09,31.72
Francisco Morato,2018-04-12,256.04
Francisco Morato,2018-04-13,64.51
Francisco Morato,2018-04-25,77.65
Francisco Morato,2018-04-30,274.42
Francisco Morato,2018-05-12,142.21
Francisco Morato,2018-05-16,288.72
Francisco Morato,2018-05-17,338.9
Francisco Morato,2018-05-19,79.24000000000001
Francisco Morato,2018-05-21,66.78
Francisco Morato,2018-05-30,141.39000000000001
Francisco Morato,2018-06-04,41.75
Francisco Morato,2018-06-05,112.08
Francisco Morato,2018-06-06,72.98
Francisco Morato,2018-06-10,21.34
Francisco Morato,2018-06-18,69.52
Francisco Morato,2018-06-20,52.68
Francisco Morato,2018-06-22,138.53
Francisco Morato,2018-06-28,76.67
Francisco Morato,2018-07-11,46.09
Francisco Morato,2018-07-13,116.06
Francisco Morato,2018-07-19,117.0
Francisco Morato,2018-07-29,55.6
Francisco Morato,2018-08-06,313.29
Francisco Morato,2018-08-08,274.57
Francisco Morato,2018-08-17,376.28
Francisco Morato,2018-08-22,192.19
Francisco Sa,2017-01-26,155.63
Francisco Sa,2017-04-22,155.63
Francisco Sa,2017-07-28,69.12
Francisco Sa,2017-08-12,35.0
Francisco Sa,2017-11-04,157.99
Francisco Sa,2018-07-10,251.82
Francisco Sa,2018-08-07,66.51
Francisco Santos,2018-02-02,41.7
Franco da Rocha,2017-01-31,160.28
Franco da Rocha,2017-02-01,136.0
Franco da Rocha,2017-03-01,62.74
Franco da Rocha,2017-03-03,92.46000000000001
Franco da Rocha,2017-03-08,46.0
Franco da Rocha,2017-03-10,114.5
Franco da Rocha,2017-03-30,27.68
Franco da Rocha,2017-04-11,1071.98
Franco da Rocha,2017-04-24,34.87
Franco da Rocha,2017-05-07,76.57
Franco da Rocha,2017-05-17,79.99000000000001
Franco da Rocha,2017-05-19,230.10000000000002
Franco da Rocha,2017-05-29,53.269999999999996
Franco da Rocha,2017-05-30,75.52
Franco da Rocha,2017-06-06,55.28
Franco da Rocha,2017-06-27,465.62
Franco da Rocha,2017-06-28,53.730000000000004
Franco da Rocha,2017-06-30,279.03999999999996
Franco da Rocha,2017-07-04,24.75
Franco da Rocha,2017-07-08,45.86
Franco da Rocha,2017-07-15,242.47
Franco da Rocha,2017-07-24,143.48000000000002
Franco da Rocha,2017-08-16,71.71
Franco da Rocha,2017-09-01,113.78
Franco da Rocha,2017-09-06,111.92
Franco da Rocha,2017-09-11,106.16000000000001
Franco da Rocha,2017-09-12,37.84
Franco da Rocha,2017-09-27,457.22
Franco da Rocha,2017-10-03,147.97
Franco da Rocha,2017-10-07,258.9
Franco da Rocha,2017-10-21,265.48
Franco da Rocha,2017-10-22,501.29999999999995
Franco da Rocha,2017-10-24,111.89
Franco da Rocha,2017-10-25,102.64
Franco da Rocha,2017-11-09,63.599999999999994
Franco da Rocha,2017-11-13,132.17
Franco da Rocha,2017-11-14,353.34
Franco da Rocha,2017-11-19,131.03
Franco da Rocha,2017-11-24,242.61
Franco da Rocha,2017-11-25,86.02000000000001
Franco da Rocha,2017-11-30,91.75
Franco da Rocha,2017-12-02,111.89
Franco da Rocha,2017-12-03,164.56
Franco da Rocha,2017-12-11,157.55
Franco da Rocha,2017-12-12,80.31
Franco da Rocha,2018-01-03,283.39
Franco da Rocha,2018-01-04,159.03
Franco da Rocha,2018-01-07,94.39999999999999
Franco da Rocha,2018-01-09,750.52
Franco da Rocha,2018-01-18,62.68
Franco da Rocha,2018-01-22,59.85
Franco da Rocha,2018-01-26,100.91
Franco da Rocha,2018-01-29,47.37
Franco da Rocha,2018-01-30,331.3
Franco da Rocha,2018-02-18,61.47
Franco da Rocha,2018-02-24,207.65
Franco da Rocha,2018-02-26,57.11
Franco da Rocha,2018-03-01,276.26
Franco da Rocha,2018-03-02,308.21999999999997
Franco da Rocha,2018-03-05,113.32000000000001
Franco da Rocha,2018-03-13,55.31
Franco da Rocha,2018-03-19,63.1
Franco da Rocha,2018-03-21,819.71
Franco da Rocha,2018-03-24,218.45
Franco da Rocha,2018-03-26,48.97
Franco da Rocha,2018-03-29,62.68
Franco da Rocha,2018-04-01,62.74
Franco da Rocha,2018-04-09,129.45
Franco da Rocha,2018-04-11,94.21000000000001
Franco da Rocha,2018-04-15,82.38
Franco da Rocha,2018-04-19,63.269999999999996
Franco da Rocha,2018-04-20,156.33
Franco da Rocha,2018-05-14,82.56
Franco da Rocha,2018-05-28,61.64
Franco da Rocha,2018-06-05,58.589999999999996
Franco da Rocha,2018-06-08,132.17
Franco da Rocha,2018-06-10,56.41
Franco da Rocha,2018-06-15,175.22
Franco da Rocha,2018-06-16,64.28
Franco da Rocha,2018-06-18,186.84
Franco da Rocha,2018-06-28,53.37
Franco da Rocha,2018-07-01,138.39
Franco da Rocha,2018-07-03,241.57999999999998
Franco da Rocha,2018-07-05,73.34
Franco da Rocha,2018-07-14,93.85000000000001
Franco da Rocha,2018-07-16,75.08
Franco da Rocha,2018-07-23,348.49
Franco da Rocha,2018-07-25,49.75
Franco da Rocha,2018-08-01,61.64
Franco da Rocha,2018-08-05,151.49
Franco da Rocha,2018-08-06,113.71
Franco da Rocha,2018-08-07,19.31
Franco da Rocha,2018-08-15,56.78
Franco da Rocha,2018-08-16,259.99
Franco da Rocha,2018-08-21,89.05000000000001
Frecheirinha,2018-01-10,26.28
Frederico Westphalen,2017-03-14,48.209999999999994
Frederico Westphalen,2017-05-09,75.07
Frederico Westphalen,2017-08-17,59.010000000000005
Frederico Westphalen,2017-10-03,63.0
Frederico Westphalen,2017-11-10,87.46000000000001
Frederico Westphalen,2017-11-23,163.25
Frederico Westphalen,2017-12-24,153.1
Frederico Westphalen,2018-02-09,49.42
Frederico Westphalen,2018-03-18,28.0
Frederico Westphalen,2018-04-25,73.58
Frederico Westphalen,2018-05-03,139.52
Frederico Westphalen,2018-06-06,73.49
Frederico Westphalen,2018-07-20,30.86
Frei Gaspar,2017-10-09,89.19
Frei Inocencio,2017-06-24,161.46
Frei Inocencio,2017-09-20,143.43
Frei Inocencio,2017-12-20,39.089999999999996
Frei Inocencio,2018-04-02,167.63
Frei Inocencio,2018-08-27,100.58000000000001
Frei Martinho,2017-09-14,200.53
Frei Martinho,2017-12-13,192.68
Fronteira,2017-06-13,69.66
Fronteira,2018-02-11,188.06
Fronteira,2018-04-24,107.38
Fronteira,2018-07-28,216.14000000000001
Fronteira,2018-08-10,168.73000000000002
Fronteiras,2017-08-29,125.98
Fronteiras,2017-10-17,1341.45
Fronteiras,2017-12-19,1146.2
Fruta de Leite,2017-10-27,148.06
Frutal,2017-02-09,74.49
Frutal,2017-02-24,76.6
Frutal,2017-06-23,143.82
Frutal,2017-06-24,145.56
Frutal,2017-08-24,255.97
Frutal,2017-11-13,137.99
Frutal,2017-12-04,47.96
Frutal,2017-12-06,32.03
Frutal,2018-01-05,64.37
Frutal,2018-01-15,59.05
Frutal,2018-01-16,67.76
Frutal,2018-01-26,125.88000000000001
Frutal,2018-02-12,86.24
Frutal,2018-02-27,205.87
Frutal,2018-03-06,56.18
Frutal,2018-04-04,150.2
Frutal,2018-04-29,1441.59
Frutal,2018-05-07,62.01
Frutal,2018-06-19,97.2
Frutal,2018-08-11,231.94
Frutuoso Gomes,2018-01-22,376.09999999999997
Frutuoso Gomes,2018-06-20,115.87
Fundao,2017-02-14,82.19
Fundao,2017-03-07,96.8
Fundao,2017-05-09,740.62
Fundao,2017-07-15,105.36999999999999
Fundao,2018-02-07,73.15
Fundao,2018-03-11,55.1
Fundao,2018-07-29,238.07
Funilandia,2018-04-11,365.41999999999996
Galia,2017-03-31,217.64
Galia,2017-06-29,65.87
Galia,2017-11-26,37.86
Galia,2018-01-03,201.32
Galia,2018-04-16,37.83
Galia,2018-08-02,39.96
Galileia,2017-08-21,278.65
Galileia,2017-12-28,222.93
Galinhos,2017-11-05,275.48
Gameleira,2017-08-29,190.53
Gameleira,2018-03-03,776.39
Gameleira,2018-06-12,144.79
Gameleira de Goias,2017-05-01,163.7
Gameleiras,2018-01-07,92.67999999999999
Gameleiras,2018-05-09,273.58
Gameleiras,2018-06-06,163.68
Gandu,2017-04-29,94.63
Gandu,2017-08-04,86.69
Gandu,2017-10-17,83.02
Gandu,2018-03-03,57.82
Gandu,2018-04-12,29.78
Garanhuns,2017-03-05,113.89
Garanhuns,2017-03-12,226.68
Garanhuns,2017-03-13,100.14
Garanhuns,2017-04-04,65.55
Garanhuns,2017-04-09,210.68
Garanhuns,2017-04-26,122.08000000000001
Garanhuns,2017-05-05,996.42
Garanhuns,2017-05-15,257.46
Garanhuns,2017-05-25,99.87
Garanhuns,2017-06-10,46.53
Garanhuns,2017-07-14,146.22
Garanhuns,2017-07-18,159.77
Garanhuns,2017-07-26,60.75
Garanhuns,2017-08-10,40.83
Garanhuns,2017-08-11,49.62
Garanhuns,2017-09-01,496.18
Garanhuns,2017-09-12,79.78999999999999
Garanhuns,2017-11-15,137.43
Garanhuns,2017-11-16,142.19
Garanhuns,2017-11-23,477.02
Garanhuns,2017-12-28,124.18
Garanhuns,2018-01-04,115.88
Garanhuns,2018-01-20,348.24
Garanhuns,2018-02-01,174.91000000000003
Garanhuns,2018-02-03,127.22999999999999
Garanhuns,2018-02-09,292.26
Garanhuns,2018-03-05,418.65
Garanhuns,2018-03-22,936.6
Garanhuns,2018-04-18,45.62
Garanhuns,2018-04-22,113.89
Garanhuns,2018-04-24,191.22
Garanhuns,2018-07-04,116.0
Garanhuns,2018-07-14,75.53
Garanhuns,2018-07-24,142.54000000000002
Garanhuns,2018-08-01,120.89000000000001
Garanhuns,2018-08-09,243.57
Garanhuns,2018-08-13,472.67
Garanhuns,2018-08-14,70.63
Garapuava,2017-09-14,104.7
Garca,2016-10-04,126.30000000000001
Garca,2017-02-14,31.86
Garca,2017-04-30,133.76
Garca,2017-05-01,31.38
Garca,2017-05-19,40.75
Garca,2017-05-24,42.04
Garca,2017-06-18,31.75
Garca,2017-07-29,72.42
Garca,2017-09-24,60.7
Garca,2017-10-31,32.379999999999995
Garca,2017-12-21,193.7
Garca,2018-01-13,440.19
Garca,2018-01-25,96.92999999999999
Garca,2018-02-04,213.28
Garca,2018-03-12,22.45
Garca,2018-05-07,48.37
Garca,2018-05-09,778.51
Garca,2018-06-29,26.64
Garca,2018-07-09,133.57999999999998
Garca,2018-07-15,56.75
Garibaldi,2017-08-29,33.120000000000005
Garibaldi,2017-09-08,359.96999999999997
Garibaldi,2017-09-14,141.63
Garibaldi,2017-10-07,86.93
Garibaldi,2017-11-29,146.26999999999998
Garibaldi,2018-03-23,321.56
Garibaldi,2018-07-23,138.44
Garibaldi,2018-08-17,85.16
Garopaba,2017-01-15,102.25999999999999
Garopaba,2017-03-01,69.45
Garopaba,2017-03-22,105.28
Garopaba,2017-04-05,278.73
Garopaba,2017-04-26,231.39000000000001
Garopaba,2017-05-30,1056.7
Garopaba,2017-06-08,342.62
Garopaba,2017-06-27,96.19
Garopaba,2017-08-07,88.49
Garopaba,2017-08-16,69.84
Garopaba,2017-08-25,705.2
Garopaba,2017-09-03,43.0
Garopaba,2017-10-12,77.57
Garopaba,2017-10-30,54.22
Garopaba,2017-11-15,1056.7
Garopaba,2018-02-01,581.44
Garopaba,2018-02-02,580.89
Garopaba,2018-02-14,417.89
Garopaba,2018-03-04,69.45
Garopaba,2018-03-07,48.92
Garopaba,2018-03-12,69.9
Garopaba,2018-03-14,417.89
Garopaba,2018-04-08,555.39
Garopaba,2018-04-15,90.65
Garopaba,2018-04-30,79.72
Garopaba,2018-05-27,38.08
Garopaba,2018-06-29,98.56
Garopaba,2018-07-09,236.25
Garrafao do Norte,2017-05-05,116.0
Garrafao do Norte,2017-07-18,154.22
Garrafao do Norte,2017-11-23,506.4
Garuva,2017-06-15,140.04
Garuva,2017-12-01,172.97
Garuva,2018-06-14,41.69
Garuva,2018-06-23,193.69
Gaspar,2017-05-02,68.35
Gaspar,2017-05-05,92.19
Gaspar,2017-06-30,146.26
Gaspar,2017-07-26,114.45
Gaspar,2017-07-28,30.66
Gaspar,2017-08-22,138.31
Gaspar,2017-08-30,77.08
Gaspar,2017-10-10,44.489999999999995
Gaspar,2017-11-15,411.76
Gaspar,2017-11-18,318.44
Gaspar,2017-11-24,794.0999999999999
Gaspar,2017-11-27,49.82
Gaspar,2017-12-03,376.56
Gaspar,2018-01-16,169.67000000000002
Gaspar,2018-03-10,679.9000000000001
Gaspar,2018-04-11,66.67
Gaspar,2018-04-15,187.24
Gaspar,2018-04-16,393.93
Gaspar,2018-04-18,46.5
Gaspar,2018-04-24,44.69
Gaspar,2018-05-09,208.08
Gaspar,2018-05-15,43.5
Gaspar,2018-05-24,55.09
Gaspar,2018-06-02,128.06
Gaspar,2018-06-08,87.16
Gaspar,2018-06-14,46.01
Gaspar,2018-06-28,165.70000000000002
Gaspar,2018-07-10,33.51
Gaspar,2018-07-11,153.31
Gaspar,2018-07-23,100.33
Gaspar,2018-07-31,66.67
Gaspar,2018-08-24,116.87
Gastao Vidigal,2017-06-29,40.67
Gastao Vidigal,2017-08-17,202.82000000000002
Gastao Vidigal,2018-08-19,190.37
Gaucha do Norte,2017-10-03,217.27
Gaucha do Norte,2017-12-01,173.18
Gaurama,2017-08-15,215.31
Gaurama,2017-10-26,143.41
Gaurama,2017-12-07,49.59
Gaurama,2018-02-28,68.91
Gaurama,2018-07-13,77.66
Gaviao Peixoto,2017-05-11,67.36
Gaviao Peixoto,2018-03-16,92.9
Gaviao Peixoto,2018-06-21,49.14
General Carneiro,2017-11-16,115.67999999999999
General Carneiro,2018-07-23,217.64
General Carneiro,2018-08-22,70.12
General Salgado,2017-07-24,156.61
General Salgado,2017-09-13,72.42
General Salgado,2018-07-06,173.46
General Salgado,2018-08-08,99.91999999999999
General Salgado,2018-08-14,188.43
General Salgado,2018-08-28,72.77
Getulina,2017-06-18,157.99
Getulina,2017-09-08,1408.43
Getulina,2017-10-06,45.0
Getulina,2018-04-16,197.74
Getulina,2018-06-10,163.14000000000001
Getulio Vargas,2017-07-31,65.00999999999999
Getulio Vargas,2017-08-01,96.56
Getulio Vargas,2017-09-19,109.31
Getulio Vargas,2017-10-10,56.06
Getulio Vargas,2017-11-29,173.88
Getulio Vargas,2018-03-28,149.73000000000002
Getulio Vargas,2018-04-05,85.55000000000001
Getulio Vargas,2018-04-25,35.42
Getulio Vargas,2018-06-06,34.22
Getulio Vargas,2018-06-23,35.42
Getulio Vargas,2018-07-06,35.42
Getulio Vargas,2018-08-08,57.53
Girau do Ponciano,2017-07-15,74.05
Girua,2017-02-07,41.089999999999996
Girua,2017-06-20,375.40999999999997
Girua,2017-11-13,272.32
Girua,2017-12-18,143.54000000000002
Girua,2017-12-22,86.15
Girua,2018-02-04,211.25
Girua,2018-06-28,35.0
Girua,2018-07-08,92.32000000000001
Glaura,2018-08-10,89.36000000000001
Glicerio,2018-02-14,114.45
Glicerio,2018-03-16,308.42
Glicerio,2018-04-11,171.83
Glicerio,2018-06-24,100.93
Glicerio,2018-08-09,77.57
Gloria,2018-05-01,173.98
Gloria de Dourados,2018-03-11,121.8
Gloria do Goita,2018-06-13,472.02
Gloria do Goita,2018-06-16,115.89999999999999
Goiabeira,2017-08-02,206.87
Goiabeira,2018-02-04,95.39999999999999
Goiabeira,2018-08-14,61.83
Goiana,2017-08-09,700.89
Goiana,2018-01-06,59.739999999999995
Goiana,2018-01-21,264.05
Goiana,2018-04-23,147.37
Goiana,2018-05-29,49.83
Goiana,2018-07-10,46.25
Goiana,2018-07-13,69.9
Goiana,2018-08-13,34.42
Goiana,2018-08-18,77.05
Goianapolis,2017-01-30,88.19
Goianapolis,2017-09-19,565.08
Goianapolis,2017-11-24,259.68
Goianapolis,2018-03-29,344.06
Goiandira,2018-04-05,61.05
Goianesia,2017-02-25,45.0
Goianesia,2017-04-14,34.0
Goianesia,2017-04-24,72.14
Goianesia,2017-05-01,110.52000000000001
Goianesia,2017-07-14,305.01
Goianesia,2017-10-24,35.089999999999996
Goianesia,2017-11-12,34.0
Goianesia,2017-11-23,84.05
Goianesia,2017-11-25,36.95
Goianesia,2018-01-14,494.55
Goianesia,2018-01-15,55.42
Goianesia,2018-01-16,117.18
Goianesia,2018-01-28,79.75
Goianesia,2018-02-01,55.43
Goianesia,2018-02-02,53.05
Goianesia,2018-03-31,75.19
Goianesia,2018-04-04,144.57
Goianesia,2018-05-04,164.18
Goianesia,2018-06-09,40.0
Goianesia,2018-07-14,33.11
Goianesia do Para,2017-03-24,242.89
Goianesia do Para,2017-06-23,42.62
Goianesia do Para,2017-11-24,123.96000000000001
Goianesia do Para,2017-12-24,424.68
Goianesia do Para,2018-01-12,55.4
Goianesia do Para,2018-02-24,312.69
Goianesia do Para,2018-05-08,122.74000000000001
Goiania,2016-10-04,60.0
Goiania,2016-10-05,397.8
Goiania,2016-10-07,149.61
Goiania,2016-10-10,196.42000000000002
Goiania,2017-01-12,75.65
Goiania,2017-01-25,193.39
Goiania,2017-01-27,77.57
Goiania,2017-02-10,166.81
Goiania,2017-02-12,789.04
Goiania,2017-02-13,170.71
Goiania,2017-02-15,64.1
Goiania,2017-02-16,66.63
Goiania,2017-02-17,207.61
Goiania,2017-02-23,165.8
Goiania,2017-02-28,64.44
Goiania,2017-03-06,458.4599999999999
Goiania,2017-03-13,55.339999999999996
Goiania,2017-03-15,76.08
