customer_city,order_purchase_year,order_purchase_week,Total_sales
America Dourada,2017,19,217.92000000000002
Americana,2016,40,154.73
Americana,2017,10,91.28999999999999
Americana,2017,11,154.49
Americana,2017,12,702.89
Americana,2017,13,68.72
Americana,2017,14,296.1
Americana,2017,16,262.15
Americana,2017,17,63.88
Americana,2017,18,52.57
Americana,2017,19,65.34
Americana,2017,20,604.5799999999999
Americana,2017,21,30.86
Americana,2017,22,370.52
Americana,2017,23,383.28999999999996
Americana,2017,24,242.44
Americana,2017,25,765.94
Americana,2017,26,62.25
Americana,2017,27,157.84
Americana,2017,28,371.14
Americana,2017,29,270.60999999999996
Americana,2017,30,415.9200000000001
Americana,2017,31,530.79
Americana,2017,32,353.46000000000004
Americana,2017,33,67.79
Americana,2017,34,143.83
Americana,2017,35,220.04
Americana,2017,36,638.4200000000001
Americana,2017,37,840.78
Americana,2017,38,209.72
Americana,2017,39,423.64
Americana,2017,4,198.42000000000002
Americana,2017,40,324.46000000000004
Americana,2017,41,110.32
Americana,2017,42,514.37
Americana,2017,43,177.06
Americana,2017,44,560.33
Americana,2017,45,159.79
Americana,2017,46,87.02000000000001
Americana,2017,47,1044.24
Americana,2017,48,181.81
Americana,2017,49,253.06
Americana,2017,50,176.86
Americana,2017,51,102.64
Americana,2017,7,156.83999999999997
Americana,2018,1,689.0699999999999
Americana,2018,10,560.0
Americana,2018,11,551.22
Americana,2018,12,998.2
Americana,2018,13,974.45
Americana,2018,14,422.39
Americana,2018,15,571.2700000000001
Americana,2018,16,997.6300000000001
Americana,2018,17,1202.47
Americana,2018,18,1330.31
Americana,2018,19,1116.05
Americana,2018,20,424.0
Americana,2018,21,177.38
Americana,2018,22,287.89
Americana,2018,23,991.7
Americana,2018,24,112.82
Americana,2018,25,267.49
Americana,2018,26,255.97
Americana,2018,28,323.06
Americana,2018,29,1117.44
Americana,2018,3,181.71
Americana,2018,30,172.28
Americana,2018,31,362.07
Americana,2018,32,576.32
Americana,2018,33,375.09
Americana,2018,34,315.01
Americana,2018,4,477.09000000000003
Americana,2018,5,392.84000000000003
Americana,2018,6,742.4499999999998
Americana,2018,7,181.61
Americana,2018,8,167.65
Americana,2018,9,395.45000000000005
Americano do Brasil,2017,17,140.97
Americano do Brasil,2018,14,47.1
Americo Brasiliense,2017,18,237.0
Americo Brasiliense,2017,29,103.14
Americo Brasiliense,2017,32,99.88999999999999
Americo Brasiliense,2017,39,154.23000000000002
Americo Brasiliense,2017,49,222.68
Americo Brasiliense,2018,27,43.86
Americo Brasiliense,2018,29,41.839999999999996
Americo Brasiliense,2018,3,33.85
Americo Brasiliense,2018,31,395.03999999999996
Americo Brasiliense,2018,33,51.84
Americo Brasiliense,2018,8,102.03
Ametista do Sul,2018,18,214.11
Amontada,2017,31,81.57
Amparo,2017,12,186.72
Amparo,2017,13,46.92
Amparo,2017,16,152.91
Amparo,2017,18,277.17
Amparo,2017,19,164.61
Amparo,2017,21,58.589999999999996
Amparo,2017,23,428.54
Amparo,2017,24,432.18
Amparo,2017,25,77.89
Amparo,2017,26,99.35
Amparo,2017,27,208.88
Amparo,2017,28,209.98999999999998
Amparo,2017,29,32.629999999999995
Amparo,2017,30,198.19
Amparo,2017,31,163.89000000000001
Amparo,2017,32,100.42999999999999
Amparo,2017,33,140.3
Amparo,2017,38,279.95000000000005
Amparo,2017,39,556.75
Amparo,2017,40,386.08000000000004
Amparo,2017,44,37.83
Amparo,2017,46,584.52
Amparo,2017,48,355.24
Amparo,2017,50,165.04
Amparo,2017,52,184.20000000000002
Amparo,2018,1,450.78
Amparo,2018,10,282.95
Amparo,2018,11,175.64000000000001
Amparo,2018,15,514.99
Amparo,2018,17,2326.35
Amparo,2018,18,365.37
Amparo,2018,2,57.980000000000004
Amparo,2018,20,372.67
Amparo,2018,21,35.86
Amparo,2018,25,308.07
Amparo,2018,26,129.64000000000001
Amparo,2018,27,100.12
Amparo,2018,30,105.06
Amparo,2018,31,83.3
Amparo,2018,32,112.61000000000001
Amparo,2018,4,178.32
Amparo,2018,5,639.88
Amparo,2018,8,232.99
Amparo,2018,9,100.86
Amparo da Serra,2017,45,66.06
Ampere,2017,16,95.31
Ampere,2017,22,223.42
Ampere,2017,25,52.01
Ampere,2017,44,44.089999999999996
Ampere,2018,15,52.01
Ampere,2018,18,1246.9
Ampere,2018,22,52.01
Ampere,2018,31,63.010000000000005
Ampere,2018,32,52.01
Ampere,2018,7,53.5
Anadia,2018,2,398.46
Anage,2018,11,161.18
Anajatuba,2018,7,198.68
Analandia,2017,36,94.04
Analandia,2018,1,42.41
Analandia,2018,8,218.11
Ananas,2017,27,61.43
Ananas,2017,35,122.75999999999999
Ananindeua,2017,11,26.13
Ananindeua,2017,13,110.03
Ananindeua,2017,15,47.62
Ananindeua,2017,17,41.06
Ananindeua,2017,20,284.63
Ananindeua,2017,21,168.03
Ananindeua,2017,22,169.72
Ananindeua,2017,23,146.43
Ananindeua,2017,25,122.88000000000001
Ananindeua,2017,27,36.62
Ananindeua,2017,29,773.67
Ananindeua,2017,32,527.86
Ananindeua,2017,34,177.39
Ananindeua,2017,35,108.86999999999999
Ananindeua,2017,37,63.79
Ananindeua,2017,39,130.15
Ananindeua,2017,40,371.3
Ananindeua,2017,41,885.19
Ananindeua,2017,45,336.53999999999996
Ananindeua,2017,47,903.5500000000001
Ananindeua,2017,48,887.86
Ananindeua,2017,49,801.4499999999999
Ananindeua,2017,5,558.53
Ananindeua,2017,51,179.91
Ananindeua,2018,10,368.78000000000003
Ananindeua,2018,12,465.25
Ananindeua,2018,13,281.35
Ananindeua,2018,14,620.1300000000001
Ananindeua,2018,16,230.32
Ananindeua,2018,17,109.39
Ananindeua,2018,18,971.67
Ananindeua,2018,19,53.05
Ananindeua,2018,2,353.05999999999995
Ananindeua,2018,20,390.27
Ananindeua,2018,22,606.61
Ananindeua,2018,24,372.94
Ananindeua,2018,25,102.84
Ananindeua,2018,26,89.7
Ananindeua,2018,29,780.3599999999999
Ananindeua,2018,3,458.83000000000004
Ananindeua,2018,30,32.629999999999995
Ananindeua,2018,31,1565.48
Ananindeua,2018,32,4831.07
Ananindeua,2018,33,47.33
Ananindeua,2018,34,139.53
Ananindeua,2018,4,180.96
Ananindeua,2018,5,114.98
Ananindeua,2018,6,430.15
Ananindeua,2018,7,131.57
Ananindeua,2018,8,221.18
Ananindeua,2018,9,2953.56
Anapolis,2016,40,88.0
Anapolis,2017,10,64.1
Anapolis,2017,11,200.74
Anapolis,2017,12,579.4200000000001
Anapolis,2017,13,750.28
Anapolis,2017,14,65.09
Anapolis,2017,18,785.0
Anapolis,2017,20,336.38
Anapolis,2017,21,283.71
Anapolis,2017,22,403.81000000000006
Anapolis,2017,24,246.38
Anapolis,2017,25,65.09
Anapolis,2017,26,105.87
Anapolis,2017,27,149.51
Anapolis,2017,28,297.31
Anapolis,2017,29,77.28999999999999
Anapolis,2017,3,64.14
Anapolis,2017,30,219.82999999999998
Anapolis,2017,31,108.30000000000001
Anapolis,2017,32,182.6
Anapolis,2017,35,197.52
Anapolis,2017,36,1468.5
Anapolis,2017,37,958.87
Anapolis,2017,39,439.98
Anapolis,2017,40,183.62
Anapolis,2017,43,261.46000000000004
Anapolis,2017,44,79.56
Anapolis,2017,46,62.62
Anapolis,2017,47,200.75
Anapolis,2017,48,213.70000000000002
Anapolis,2017,52,172.12
Anapolis,2017,6,193.52
Anapolis,2017,8,72.14
Anapolis,2017,9,135.41
Anapolis,2018,1,121.19999999999999
Anapolis,2018,12,197.83999999999997
Anapolis,2018,13,232.43
Anapolis,2018,14,505.2
Anapolis,2018,15,265.51
Anapolis,2018,16,157.97
Anapolis,2018,17,1105.17
Anapolis,2018,18,42.78
Anapolis,2018,19,447.36
Anapolis,2018,2,772.41
Anapolis,2018,20,826.8699999999999
Anapolis,2018,21,64.96
Anapolis,2018,22,353.34000000000003
Anapolis,2018,23,615.27
Anapolis,2018,25,295.19
Anapolis,2018,28,279.68
Anapolis,2018,29,229.15
Anapolis,2018,30,502.72
Anapolis,2018,31,307.82
Anapolis,2018,32,922.64
Anapolis,2018,33,153.48
Anapolis,2018,34,72.53
Anapolis,2018,5,111.75
Anapolis,2018,6,245.56
Anapolis,2018,7,390.06
Anapolis,2018,8,67.44
Anapolis,2018,9,1057.6100000000001
Anapu,2017,19,98.79
Anapu,2017,47,37.81
Anapu,2018,11,214.94
Anapu,2018,33,129.0
Anapurus,2017,34,155.05
Anastacio,2018,18,48.69
Anastacio,2018,5,104.05
Anaurilandia,2017,50,86.24
Anchieta,2017,11,457.21
Anchieta,2017,31,45.08
Anchieta,2017,34,37.769999999999996
Anchieta,2017,39,171.57000000000002
Anchieta,2017,45,102.74000000000001
Anchieta,2017,49,56.01
Anchieta,2017,50,33.31
Anchieta,2018,1,241.11
Anchieta,2018,12,195.95
Anchieta,2018,15,145.31
Anchieta,2018,2,96.57
Anchieta,2018,29,147.99
Anchieta,2018,33,119.80000000000001
Anchieta,2018,34,304.67999999999995
Anchieta,2018,5,221.79000000000002
Andira,2017,19,435.81
Andira,2017,24,187.24
Andira,2017,47,44.99
Andira,2017,48,185.63
Andira,2017,6,138.07999999999998
Andira,2017,8,65.0
Andira,2018,24,55.730000000000004
Andira,2018,31,1113.8
Andira,2018,34,316.88
Andira,2018,9,356.62
Andorinha,2017,32,68.7
Andorinha,2017,49,264.22
Andorinha,2017,52,234.34
Andorinha,2018,20,157.54
Andorinha,2018,33,148.5
Andradas,2017,32,226.44
Andradas,2017,34,38.14
Andradas,2017,41,335.48
Andradas,2017,52,474.37
Andradas,2018,18,97.81
Andradas,2018,20,136.45
Andradas,2018,21,94.63000000000001
Andradas,2018,22,146.46
Andradas,2018,24,543.0699999999999
Andradas,2018,26,114.45
Andradas,2018,32,651.0899999999999
Andradas,2018,6,216.6
Andradas,2018,9,179.19
Andrade Pinto,2018,5,232.79
Andradina,2017,12,525.92
Andradina,2017,14,82.73
Andradina,2017,15,599.4
Andradina,2017,19,155.43
Andradina,2017,22,73.34
Andradina,2017,24,143.92000000000002
Andradina,2017,26,358.16999999999996
Andradina,2017,29,163.71
Andradina,2017,32,97.91999999999999
Andradina,2017,33,226.34
Andradina,2017,37,357.74
Andradina,2017,39,102.28
Andradina,2017,42,93.21
Andradina,2017,45,53.0
Andradina,2017,47,1518.8400000000001
Andradina,2017,49,169.6
Andradina,2017,51,28.75
Andradina,2018,12,91.3
Andradina,2018,13,255.64
Andradina,2018,15,685.7
Andradina,2018,16,363.78
Andradina,2018,18,201.51
Andradina,2018,2,466.42
Andradina,2018,20,1347.48
Andradina,2018,21,73.34
Andradina,2018,24,143.35
Andradina,2018,25,28.93
Andradina,2018,28,107.66000000000001
Andradina,2018,30,860.23
Andradina,2018,31,240.14
Andradina,2018,32,196.9
Andradina,2018,33,169.51
Andradina,2018,9,120.19
Andrelandia,2018,24,30.1
Andrelandia,2018,32,147.41
Andrelandia,2018,7,61.09
Andrelandia,2018,9,76.51
Andrequice,2018,20,215.14
Angatuba,2017,11,53.269999999999996
Angatuba,2017,16,647.49
Angatuba,2017,28,58.28
Angatuba,2017,30,103.19
Angatuba,2017,46,414.94000000000005
Angatuba,2017,51,137.37
Angatuba,2018,18,65.87
Angatuba,2018,21,316.75
Angatuba,2018,3,63.349999999999994
Angatuba,2018,31,71.85
Angatuba,2018,35,49.34
Angelica,2017,40,76.86
Angelina,2018,32,142.04999999999998
Angical do Piaui,2017,43,80.92
Angical do Piaui,2018,9,165.56
Angicos,2017,33,101.77
Angra dos Reis,2016,40,86.73
Angra dos Reis,2017,11,85.14
Angra dos Reis,2017,12,695.99
Angra dos Reis,2017,14,30.700000000000003
Angra dos Reis,2017,15,1037.61
Angra dos Reis,2017,16,44.89
Angra dos Reis,2017,2,518.9499999999999
Angra dos Reis,2017,20,57.59
Angra dos Reis,2017,21,77.57
Angra dos Reis,2017,22,229.9
Angra dos Reis,2017,23,127.53
Angra dos Reis,2017,24,61.19
Angra dos Reis,2017,25,208.76000000000002
Angra dos Reis,2017,26,202.31
Angra dos Reis,2017,28,363.85
Angra dos Reis,2017,31,293.78
Angra dos Reis,2017,33,158.71
Angra dos Reis,2017,34,442.26
Angra dos Reis,2017,35,163.17000000000002
Angra dos Reis,2017,36,130.84
Angra dos Reis,2017,37,163.98
Angra dos Reis,2017,38,55.0
Angra dos Reis,2017,39,529.8400000000001
Angra dos Reis,2017,40,3875.3
Angra dos Reis,2017,41,146.57
Angra dos Reis,2017,42,201.65
Angra dos Reis,2017,44,3496.1
Angra dos Reis,2017,45,555.09
Angra dos Reis,2017,46,723.41
Angra dos Reis,2017,47,497.58
Angra dos Reis,2017,48,129.54
Angra dos Reis,2017,50,850.88
Angra dos Reis,2017,52,133.16
Angra dos Reis,2017,7,107.78
Angra dos Reis,2018,1,103.85000000000001
Angra dos Reis,2018,10,501.06999999999994
Angra dos Reis,2018,11,1949.67
Angra dos Reis,2018,12,1051.3600000000001
Angra dos Reis,2018,13,58.129999999999995
Angra dos Reis,2018,14,1231.94
Angra dos Reis,2018,16,265.29
Angra dos Reis,2018,17,194.91
Angra dos Reis,2018,18,126.50999999999999
Angra dos Reis,2018,2,330.34
Angra dos Reis,2018,20,394.82000000000005
Angra dos Reis,2018,21,96.22
Angra dos Reis,2018,22,186.99
Angra dos Reis,2018,23,299.28
Angra dos Reis,2018,24,1301.21
Angra dos Reis,2018,25,113.66999999999999
Angra dos Reis,2018,26,263.68
Angra dos Reis,2018,27,76.47
Angra dos Reis,2018,30,396.47999999999996
Angra dos Reis,2018,31,302.99
Angra dos Reis,2018,32,367.86
Angra dos Reis,2018,33,669.69
Angra dos Reis,2018,34,319.19
Angra dos Reis,2018,6,381.95000000000005
Angra dos Reis,2018,7,124.16999999999999
Angra dos Reis,2018,9,205.91
Anguera,2018,31,144.99
Angulo,2017,35,116.94
Angustura,2017,13,166.29
Anhandui,2018,29,83.23
Anhandui,2018,32,108.43
Anhembi,2017,30,120.09
Anhumas,2018,32,72.42
Anicuns,2017,44,399.08
Anicuns,2017,45,136.6
Anicuns,2018,10,150.05
Anicuns,2018,11,100.82
Anicuns,2018,19,69.9
Anicuns,2018,3,101.34
Anicuns,2018,31,136.6
Anicuns,2018,7,35.0
Anita Garibaldi,2017,44,28.0
Anita Garibaldi,2018,15,90.88000000000001
Anita Garibaldi,2018,24,44.1
Anita Garibaldi,2018,29,72.14
Anitapolis,2018,24,607.87
Anta,2017,45,165.70000000000002
Anta,2017,48,79.61
Anta Gorda,2017,46,287.0
Anta Gorda,2017,50,411.21
Anta Gorda,2018,24,60.0
Anta Gorda,2018,26,51.01
Anta Gorda,2018,27,133.03
Antas,2018,14,418.9
Antas,2018,33,36.78
Antonina,2017,14,171.03
Antonina,2017,47,85.63
Antonina,2018,13,156.84
Antonina,2018,14,134.28
Antonina,2018,16,1617.39
Antonina,2018,23,127.92
Antonina,2018,24,75.07
Antonina,2018,29,102.74000000000001
Antonina,2018,6,105.60000000000001
Antonina do Norte,2017,34,207.38
Antonio Cardoso,2017,42,208.8
Antonio Carlos,2017,39,48.209999999999994
Antonio Carlos,2018,14,101.26
Antonio Carlos,2018,18,57.76
Antonio Carlos,2018,23,611.41
Antonio Carlos,2018,27,144.68
Antonio Carlos,2018,4,130.5
Antonio Goncalves,2017,48,51.69
Antonio Pereira,2017,36,64.1
Antonio Prado,2017,31,236.98000000000002
Antonio Prado,2017,33,34.849999999999994
Antonio Prado,2017,34,29.6
Antonio Prado,2017,41,96.41
Antonio Prado,2017,43,136.98000000000002
Antonio Prado,2018,17,752.02
Antonio Prado,2018,23,211.6
Antonio Prado,2018,29,32.1
Antonio Prado de Minas,2017,20,104.76
Antonio Prado de Minas,2017,49,73.49
Antonio Prado de Minas,2017,9,96.8
Antonio Prado de Minas,2018,22,31.86
Aparecida,2017,14,78.51
Aparecida,2017,24,133.76
Aparecida,2017,32,162.97
Aparecida,2017,35,273.14
Aparecida,2017,37,62.44
Aparecida,2017,39,1048.57
Aparecida,2017,4,113.71
Aparecida,2017,41,73.34
Aparecida,2017,45,83.06
Aparecida,2017,48,46.84
Aparecida,2018,17,237.18
Aparecida,2018,19,64.37
Aparecida,2018,2,84.32
Aparecida,2018,25,138.39
Aparecida,2018,3,382.43
Aparecida,2018,31,153.9
Aparecida,2018,33,76.02
Aparecida,2018,5,21.75
Aparecida,2018,6,97.91999999999999
Aparecida,2018,8,156.51
Aparecida,2018,9,256.92
Aparecida de Goiania,2017,11,91.82
Aparecida de Goiania,2017,12,266.75
Aparecida de Goiania,2017,18,65.22
Aparecida de Goiania,2017,20,273.3
Aparecida de Goiania,2017,22,239.32999999999998
Aparecida de Goiania,2017,23,47.6
Aparecida de Goiania,2017,24,99.33
Aparecida de Goiania,2017,28,355.27
Aparecida de Goiania,2017,31,136.6
Aparecida de Goiania,2017,33,127.92
Aparecida de Goiania,2017,35,47.69
Aparecida de Goiania,2017,36,396.09000000000003
Aparecida de Goiania,2017,38,153.38
Aparecida de Goiania,2017,40,116.85000000000001
Aparecida de Goiania,2017,41,289.9
Aparecida de Goiania,2017,42,174.42000000000002
Aparecida de Goiania,2017,43,279.6
Aparecida de Goiania,2017,44,124.24
Aparecida de Goiania,2017,47,180.94
Aparecida de Goiania,2017,48,1199.3700000000001
Aparecida de Goiania,2017,5,30.09
Aparecida de Goiania,2017,50,149.32
Aparecida de Goiania,2017,7,81.16
Aparecida de Goiania,2017,9,217.78
Aparecida de Goiania,2018,1,40.03
Aparecida de Goiania,2018,10,569.82
Aparecida de Goiania,2018,11,161.41000000000003
Aparecida de Goiania,2018,12,126.14
Aparecida de Goiania,2018,13,276.03999999999996
Aparecida de Goiania,2018,14,50.0
Aparecida de Goiania,2018,15,1051.75
Aparecida de Goiania,2018,16,170.17
Aparecida de Goiania,2018,17,263.43
Aparecida de Goiania,2018,18,201.93999999999997
Aparecida de Goiania,2018,19,900.08
Aparecida de Goiania,2018,2,93.62
Aparecida de Goiania,2018,22,163.32999999999998
Aparecida de Goiania,2018,23,400.35
Aparecida de Goiania,2018,24,209.79999999999998
Aparecida de Goiania,2018,25,274.36
Aparecida de Goiania,2018,27,4011.4799999999996
Aparecida de Goiania,2018,28,349.03
Aparecida de Goiania,2018,29,167.51000000000002
Aparecida de Goiania,2018,3,105.07
Aparecida de Goiania,2018,30,53.0
Aparecida de Goiania,2018,31,475.92
Aparecida de Goiania,2018,32,1070.3500000000001
Aparecida de Goiania,2018,33,157.38
Aparecida de Goiania,2018,34,196.46
Aparecida de Goiania,2018,4,276.57
Aparecida de Goiania,2018,5,104.62
Aparecida de Goiania,2018,7,544.9
Aparecida de Goiania,2018,8,868.3100000000001
Aparecida de Goiania,2018,9,417.5
Aparecida de Minas,2017,23,206.1
Aparecida de Sao Manuel,2017,29,217.64
Aparecida do Rio Doce,2018,22,29.09
Aparecida do Rio Doce,2018,25,29.09
Aparecida do Rio Negro,2017,45,172.57999999999998
Aparecida do Taboado,2017,27,1605.14
Aparecida do Taboado,2018,32,45.0
Aperibe,2017,17,76.86
Aperibe,2017,18,380.43
Aperibe,2017,20,140.81
Aperibe,2017,47,106.80000000000001
Aperibe,2018,10,138.97
Aperibe,2018,17,158.71
Apiaca,2017,12,133.48000000000002
Apiaca,2017,13,40.42
Apiaca,2017,28,87.64
Apiaca,2018,10,25.7
Apiaca,2018,19,1628.8600000000001
Apiaca,2018,7,81.88
Apiacas,2018,19,124.88999999999999
Apiai,2017,15,288.79
Apiai,2017,17,62.33
Apiai,2017,32,67.0
Apiai,2017,43,146.94
Apiai,2018,1,68.32
Apiai,2018,10,833.6600000000001
Apiai,2018,11,76.19000000000001
Apiai,2018,12,70.89
Apiai,2018,23,26.049999999999997
Apiai,2018,25,33.839999999999996
Apiai,2018,31,143.28
Apiai,2018,33,120.91
Apiai,2018,6,113.24
Apiuna,2017,38,45.68
Apiuna,2017,42,40.01
Apiuna,2017,52,153.56
Apiuna,2018,20,254.11
Apiuna,2018,26,169.9
Apiuna,2018,6,34.519999999999996
Apodi,2017,27,335.79999999999995
Apodi,2017,51,223.57
Apodi,2018,33,142.56
Apodi,2018,5,125.94
Apora,2018,13,65.7
Apuarema,2017,6,204.38
Apuarema,2018,18,105.34
Apucarana,2017,10,196.01
Apucarana,2017,12,77.66
Apucarana,2017,19,166.64
Apucarana,2017,23,75.48
Apucarana,2017,25,71.13
Apucarana,2017,29,54.51
Apucarana,2017,32,41.51
Apucarana,2017,34,77.57
Apucarana,2017,36,84.96000000000001
Apucarana,2017,37,220.88
Apucarana,2017,38,150.29000000000002
Apucarana,2017,39,667.71
Apucarana,2017,41,494.29
Apucarana,2017,42,146.89999999999998
Apucarana,2017,46,19.17
Apucarana,2017,47,70.03
Apucarana,2017,48,157.89999999999998
Apucarana,2017,49,82.1
Apucarana,2017,6,61.959999999999994
Apucarana,2017,7,317.2
Apucarana,2018,1,53.01
Apucarana,2018,10,631.38
Apucarana,2018,11,139.59
Apucarana,2018,12,118.16000000000001
Apucarana,2018,14,1401.85
Apucarana,2018,15,37.0
Apucarana,2018,17,261.52
Apucarana,2018,2,855.39
Apucarana,2018,21,55.33
Apucarana,2018,22,44.69
Apucarana,2018,24,34.0
Apucarana,2018,26,105.28
Apucarana,2018,27,139.59
Apucarana,2018,29,984.04
Apucarana,2018,3,57.6
Apucarana,2018,31,127.92
Apucarana,2018,32,115.45
Apucarana,2018,33,166.29
Apucarana,2018,5,2523.76
Apucarana,2018,7,242.54000000000002
Apucarana,2018,8,26.77
Apuiares,2018,6,203.08
Aquidaba,2017,9,54.739999999999995
Aquidauana,2017,29,75.07
Aquidauana,2018,18,57.22
Aquidauana,2018,33,237.37
Aquidauana,2018,4,1161.0700000000002
Aquidauana,2018,7,781.4200000000001
Aquiraz,2017,32,71.89
Aquiraz,2017,38,398.85
Aquiraz,2018,11,79.8
Aracaju,2017,10,227.83999999999997
Aracaju,2017,12,53.7
Aracaju,2017,13,452.53000000000003
Aracaju,2017,14,237.81
Aracaju,2017,15,97.87
Aracaju,2017,16,701.01
Aracaju,2017,17,587.3299999999999
Aracaju,2017,18,90.79
Aracaju,2017,19,159.37
Aracaju,2017,20,726.95
Aracaju,2017,21,320.97
Aracaju,2017,22,555.12
Aracaju,2017,23,54.34
Aracaju,2017,24,150.7
Aracaju,2017,25,351.90999999999997
Aracaju,2017,26,588.0799999999999
Aracaju,2017,27,207.84
Aracaju,2017,28,46.39
Aracaju,2017,31,351.81
Aracaju,2017,32,165.69
Aracaju,2017,33,134.77
Aracaju,2017,34,435.99
Aracaju,2017,35,467.0
Aracaju,2017,36,412.39
Aracaju,2017,37,533.3
Aracaju,2017,38,97.87
Aracaju,2017,4,99.80000000000001
Aracaju,2017,40,112.34
Aracaju,2017,41,1656.76
Aracaju,2017,42,70.7
Aracaju,2017,43,46.62
Aracaju,2017,44,2078.56
Aracaju,2017,45,381.88
Aracaju,2017,46,57.25
Aracaju,2017,47,1193.0
Aracaju,2017,48,1007.8199999999999
Aracaju,2017,49,608.47
Aracaju,2017,50,272.14
Aracaju,2017,52,166.04
Aracaju,2017,6,155.36
Aracaju,2017,9,64.46000000000001
Aracaju,2018,1,34.14
Aracaju,2018,10,86.94
Aracaju,2018,12,481.75
Aracaju,2018,13,914.92
Aracaju,2018,14,595.48
Aracaju,2018,15,707.6
Aracaju,2018,16,734.5500000000001
Aracaju,2018,17,1546.5400000000002
Aracaju,2018,18,145.41
Aracaju,2018,19,933.81
Aracaju,2018,2,739.46
Aracaju,2018,20,257.59000000000003
Aracaju,2018,21,442.7
Aracaju,2018,22,492.90999999999997
Aracaju,2018,23,557.8299999999999
Aracaju,2018,24,740.99
Aracaju,2018,25,225.34
Aracaju,2018,26,401.33
Aracaju,2018,27,1937.7499999999998
Aracaju,2018,28,669.39
Aracaju,2018,29,409.75
Aracaju,2018,3,718.7399999999999
Aracaju,2018,30,1114.73
Aracaju,2018,31,1815.4499999999998
Aracaju,2018,32,1173.16
Aracaju,2018,33,658.6099999999999
Aracaju,2018,34,205.12
Aracaju,2018,4,245.93
Aracaju,2018,5,461.46000000000004
Aracaju,2018,6,550.9200000000001
Aracaju,2018,7,218.76
Aracaju,2018,8,1429.56
Aracaju,2018,9,733.61
Aracariguama,2017,20,173.62
Aracariguama,2017,35,121.19
Aracariguama,2017,38,29.21
Aracariguama,2017,48,116.23
Aracariguama,2017,5,95.23
Aracariguama,2018,21,65.38
Aracariguama,2018,27,73.34
Aracariguama,2018,3,143.98
Aracariguama,2018,33,382.90999999999997
Aracariguama,2018,5,131.35
Aracariguama,2018,8,58.46
Aracariguama,2018,9,162.99
Aracas,2017,42,176.23000000000002
Aracati,2017,29,213.59
Aracati,2017,30,82.67
Aracati,2017,33,87.83
Aracati,2017,38,86.95
Aracati,2017,40,74.88
Aracati,2017,47,44.83
Aracati,2017,49,44.83
Aracati,2017,51,55.0
Aracati,2018,1,307.08000000000004
Aracati,2018,11,73.06
Aracati,2018,14,45.62
Aracati,2018,17,177.47
Aracati,2018,18,445.53
Aracati,2018,2,87.81
Aracati,2018,22,55.629999999999995
Aracati,2018,31,227.83
Aracati,2018,32,229.79000000000002
Aracati,2018,4,136.51
Aracatu,2017,44,80.88
Aracatu,2018,8,179.33
Aracatuba,2017,11,284.81
Aracatuba,2017,12,343.95
Aracatuba,2017,13,78.06
Aracatuba,2017,15,150.15
Aracatuba,2017,16,117.69
Aracatuba,2017,19,531.09
Aracatuba,2017,22,133.18
Aracatuba,2017,23,216.79000000000002
Aracatuba,2017,24,351.33
Aracatuba,2017,25,99.7
Aracatuba,2017,26,53.839999999999996
Aracatuba,2017,28,221.51999999999998
Aracatuba,2017,29,76.05
Aracatuba,2017,34,351.46000000000004
Aracatuba,2017,35,63.269999999999996
Aracatuba,2017,37,127.3
Aracatuba,2017,38,541.47
Aracatuba,2017,39,287.5
Aracatuba,2017,40,374.43
Aracatuba,2017,41,103.84
Aracatuba,2017,44,628.14
Aracatuba,2017,45,385.81
Aracatuba,2017,46,530.47
Aracatuba,2017,47,304.7
Aracatuba,2017,48,542.66
